payload,time_since_boot_ms,time_since_transmission_init_ms,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp,snr_db
"24734372,100,8,F7,5C,5D,40,B6,58,A1,41",24734372,826444,38,-65.0,-58.8667,-64.8750,-64.8,4.38,6.56,207,2025-12-20T22:37:09.272662,52.01
"24734581,100,8,17,07,80,40,60,8F,A1,41",24734581,826651,38,-65.0,-58.8667,-64.9375,-64.8,4.38,6.56,208,2025-12-20T22:37:09.480662,52.01
"24734790,100,8,01,A6,92,40,FA,C9,A1,41",24734790,826859,38,-65.0,-58.8667,-64.9687,-65.0,4.38,6.56,209,2025-12-20T22:37:09.689662,52.01
"24734999,100,8,2F,CD,A5,40,7E,08,A2,41",24734999,827068,38,-65.0,-58.8667,-64.9844,-65.0,4.38,6.56,208,2025-12-20T22:37:09.897662,52.01
"24735208,100,8,C9,56,AF,40,36,29,A2,41",24735208,827276,38,-65.0,-58.8667,-64.9922,-65.0,4.38,6.56,207,2025-12-20T22:37:10.104662,52.01
"24735417,100,8,48,DC,C1,40,8C,6D,A2,41",24735417,827483,38,-65.0,-58.8667,-64.9961,-65.0,4.38,6.56,207,2025-12-20T22:37:10.311662,52.01
"24735626,100,8,33,08,D3,40,BB,B5,A2,41",24735626,827690,38,-65.0,-58.8667,-64.9980,-65.0,4.38,6.56,208,2025-12-20T22:37:10.519662,52.01
"24735835,100,8,4A,2B,E2,40,BC,01,A3,41",24735835,827898,38,-65.0,-58.8667,-64.9990,-65.0,4.38,6.56,207,2025-12-20T22:37:10.726662,52.01
"24736044,100,8,10,AB,EE,40,86,51,A3,41",24736044,828105,38,-65.0,-58.8667,-64.9995,-65.0,4.38,6.56,208,2025-12-20T22:37:10.934662,52.01
"24736253,100,8,F4,07,F8,40,12,A5,A3,41",24736253,828313,38,-65.0,-58.8667,-64.9998,-65.0,4.38,6.56,208,2025-12-20T22:37:11.142662,52.01
"24736463,100,8,69,E2,FD,40,57,FC,A3,41",24736463,828521,38,-65.0,-58.8667,-64.9999,-65.0,4.38,6.56,208,2025-12-20T22:37:11.350662,52.01
"24736672,100,8,B1,FE,FF,40,4C,57,A4,41",24736672,828729,38,-65.0,-58.8667,-64.9999,-65.0,4.38,6.56,212,2025-12-20T22:37:11.562662,52.01
"24736881,100,8,41,47,FE,40,E8,B5,A4,41",24736881,828941,38,-65.0,-58.8667,-65.0000,-65.0,4.38,6.56,207,2025-12-20T22:37:11.769662,52.01
"24737090,100,8,9F,CD,F8,40,21,18,A5,41",24737090,829148,38,-65.0,-58.8667,-65.0000,-65.0,4.38,6.56,208,2025-12-20T22:37:11.977662,52.01
"24737299,100,8,FF,B7,F4,40,95,4A,A5,41",24737299,829356,38,-64.0,-57.8000,-64.5000,-64.8,4.38,6.56,207,2025-12-20T22:37:12.184662,53.01
"24737508,100,8,43,0F,EA,40,26,B2,A5,41",24737508,829563,38,-65.0,-58.8667,-64.7500,-64.8,4.38,6.56,208,2025-12-20T22:37:12.392662,52.01
"24737717,100,8,AE,72,DC,40,3B,1D,A6,41",24737717,829771,38,-65.0,-58.8667,-64.8750,-64.8,4.38,6.56,208,2025-12-20T22:37:12.600662,52.01
"24737926,100,8,2C,6D,CC,40,C8,8B,A6,41",24737926,829979,38,-65.0,-58.8667,-64.9375,-64.8,4.38,6.56,207,2025-12-20T22:37:12.807662,52.01
"24738135,100,8,40,A2,BA,40,C1,FD,A6,41",24738135,830186,38,-65.0,-58.8667,-64.9687,-65.0,4.38,6.56,203,2025-12-20T22:37:13.010662,52.01
"24738344,100,8,82,C7,A7,40,1D,73,A7,41",24738344,830389,38,-65.0,-58.8667,-64.9844,-65.0,4.38,6.56,209,2025-12-20T22:37:13.219662,52.01
"24738554,100,8,5F,9D,94,40,CD,EB,A7,41",24738554,830598,38,-65.0,-58.8667,-64.9922,-65.0,4.38,6.56,208,2025-12-20T22:37:13.427662,52.01
"24738763,100,8,6E,E7,81,40,C6,67,A8,41",24738763,830806,38,-65.0,-58.8667,-64.9961,-65.0,4.38,6.56,206,2025-12-20T22:37:13.633662,52.01
"24738972,100,8,4A,C9,60,40,FC,E6,A8,41",24738972,831012,38,-65.0,-58.8667,-64.9980,-65.0,4.38,6.56,206,2025-12-20T22:37:13.839662,52.01
"24739181,100,8,77,8F,41,40,60,69,A9,41",24739181,831218,38,-65.0,-58.8667,-64.9990,-65.0,4.38,6.56,208,2025-12-20T22:37:14.047662,52.01
"24739390,100,8,6B,C4,33,40,C0,AB,A9,41",24739390,831426,38,-65.0,-58.8667,-64.9995,-65.0,4.38,6.56,207,2025-12-20T22:37:14.254662,52.01
"24739599,100,8,1E,82,1C,40,D2,32,AA,41",24739599,831633,38,-65.0,-58.8667,-64.9998,-65.0,4.38,6.56,207,2025-12-20T22:37:14.461662,52.01
"24739808,100,8,65,C4,0B,40,F2,BC,AA,41",24739808,831840,38,-65.0,-58.8667,-64.9999,-65.0,4.38,6.56,208,2025-12-20T22:37:14.669662,52.01
"24740017,100,8,1E,36,02,40,11,4A,AB,41",24740017,832048,38,-65.0,-58.8667,-64.9999,-65.0,4.38,6.56,208,2025-12-20T22:37:14.877662,52.01
"24740226,100,8,CD,38,00,40,20,DA,AB,41",24740226,832256,38,-65.0,-58.8667,-65.0000,-65.0,4.38,6.56,209,2025-12-20T22:37:15.086662,52.01
"24740435,100,8,C2,E0,05,40,11,6D,AC,41",24740435,832465,38,-65.0,-58.8667,-65.0000,-65.0,4.38,6.56,208,2025-12-20T22:37:15.294662,52.01
"24740645,100,8,42,F4,12,40,D5,02,AD,41",24740645,832673,38,-65.0,-58.8667,-65.0000,-65.0,4.38,6.56,207,2025-12-20T22:37:15.501662,52.01
"24740854,100,8,DA,ED,26,40,5C,9B,AD,41",24740854,832880,38,-65.0,-58.8667,-65.0000,-65.0,4.38,6.56,207,2025-12-20T22:37:15.708662,52.01
"24741063,100,8,AC,01,41,40,97,36,AE,41",24741063,833087,38,-65.0,-58.8667,-65.0000,-65.0,4.38,6.56,207,2025-12-20T22:37:15.915662,52.01
"24741272,100,8,94,25,60,40,76,D4,AE,41",24741272,833294,38,-65.0,-58.8667,-65.0000,-65.0,4.38,6.56,207,2025-12-20T22:37:16.122662,52.01
"24741481,100,8,ED,3B,71,40,5E,24,AF,41",24741481,833501,38,-65.0,-58.8667,-65.0000,-65.0,4.38,6.56,209,2025-12-20T22:37:16.331662,52.01
"24741690,100,8,AA,CB,8A,40,15,C6,AF,41",24741690,833710,38,-65.0,-58.8667,-65.0000,-65.0,4.38,6.56,210,2025-12-20T22:37:16.541662,52.01
"24741899,100,8,C6,D1,9D,40,47,6A,B0,41",24741899,833920,38,-64.0,-57.8000,-64.5000,-64.8,4.38,6.56,208,2025-12-20T22:37:16.749662,53.01
"24742108,100,8,24,EE,B0,40,E3,10,B1,41",24742108,834128,38,-65.0,-58.8667,-64.7500,-64.8,4.38,6.56,207,2025-12-20T22:37:16.956662,52.01
"24742317,100,8,B7,5D,C3,40,D8,B9,B1,41",24742317,834335,38,-65.0,-58.8667,-64.8750,-64.8,4.38,6.56,201,2025-12-20T22:37:17.157662,52.01
"24742526,100,8,59,64,D4,40,15,65,B2,41",24742526,834536,38,-65.0,-58.8667,-64.9375,-64.8,4.38,6.56,208,2025-12-20T22:37:17.365662,52.01
"24742736,100,8,46,54,E3,40,88,12,B3,41",24742736,834744,38,-65.0,-58.8667,-64.9687,-65.0,4.38,6.56,209,2025-12-20T22:37:17.574662,52.01
"24742945,100,8,0B,95,EF,40,20,C2,B3,41",24742945,834953,38,-65.0,-58.8667,-64.9844,-65.0,4.38,6.56,207,2025-12-20T22:37:17.781662,52.01
"24743154,100,8,9B,A9,F8,40,CB,73,B4,41",24743154,835160,38,-65.0,-58.8667,-64.9922,-65.0,4.38,6.56,207,2025-12-20T22:37:17.988662,52.01
"24743363,100,8,49,35,FE,40,76,27,B5,41",24743363,835367,38,-65.0,-58.8667,-64.9961,-65.0,4.38,6.56,209,2025-12-20T22:37:18.197662,52.01
"24743572,100,8,A0,94,FF,40,06,82,B5,41",24743572,835576,38,-65.0,-58.8667,-64.9980,-65.0,4.38,6.56,206,2025-12-20T22:37:18.403662,52.01
"24743781,100,8,CA,74,FF,40,8F,38,B6,41",24743781,835782,38,-65.0,-58.8667,-64.9990,-65.0,4.38,6.56,208,2025-12-20T22:37:18.611662,52.01
"24743990,100,8,BD,86,FB,40,EA,F0,B6,41",24743990,835990,38,-65.0,-58.8667,-64.9995,-65.0,4.38,6.56,209,2025-12-20T22:37:18.820662,52.01
"24744199,100,8,94,F2,F3,40,04,AB,B7,41",24744199,836199,38,-65.0,-58.8667,-64.9998,-65.0,4.38,6.56,212,2025-12-20T22:37:19.032662,52.01
"24744408,100,8,A8,05,E9,40,CA,66,B8,41",24744408,836411,38,-65.0,-58.8667,-64.9999,-65.0,4.38,6.56,206,2025-12-20T22:37:19.238662,52.01
"24744617,100,8,7A,2F,DB,40,2A,24,B9,41",24744617,836617,38,-65.0,-58.8667,-64.9999,-65.0,4.38,6.56,209,2025-12-20T22:37:19.447662,52.01
"24744827,100,8,41,FD,CA,40,0F,E3,B9,41",24744827,836826,38,-65.0,-58.8667,-65.0000,-65.0,4.38,6.56,202,2025-12-20T22:37:19.649662,52.01
"24745036,100,8,4A,14,B9,40,65,A3,BA,41",24745036,837028,38,-65.0,-58.8667,-65.0000,-65.0,4.38,6.56,208,2025-12-20T22:37:19.857662,52.01
"24745245,100,8,5E,2B,A6,40,1A,65,BB,41",24745245,837236,38,-65.0,-58.8667,-65.0000,-65.0,4.38,6.56,207,2025-12-20T22:37:20.064662,52.01
"24745454,100,8,7B,03,93,40,1A,28,BC,41",24745454,837443,38,-65.0,-58.8667,-65.0000,-65.0,4.38,6.56,208,2025-12-20T22:37:20.272662,52.01
"24745663,100,8,22,95,89,40,0F,8A,BC,41",24745663,837651,38,-65.0,-58.8667,-65.0000,-65.0,4.38,6.56,206,2025-12-20T22:37:20.478662,52.01
"24745872,100,8,09,F8,6E,40,D9,4E,BD,41",24745872,837857,38,-65.0,-58.8667,-65.0000,-65.0,4.38,6.56,209,2025-12-20T22:37:20.687662,52.01
"24746081,100,8,CC,00,4E,40,BB,14,BE,41",24746081,838066,38,-65.0,-58.8667,-65.0000,-65.0,4.38,6.56,209,2025-12-20T22:37:20.896662,52.01
"24746290,100,8,01,95,31,40,A0,DB,BE,41",24746290,838275,38,-64.0,-57.8000,-64.5000,-64.8,4.38,6.56,208,2025-12-20T22:37:21.104662,53.01
"24746499,100,8,B7,D6,1A,40,76,A3,BF,41",24746499,838483,38,-65.0,-58.8667,-64.7500,-64.8,4.38,6.56,206,2025-12-20T22:37:21.310662,52.01
