payload,time_since_boot_ms,time_since_transmission_init_ms,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp,snr_db
"6547102,100,8,CC,36,07,40,06,DE,B4,41",6547102,6378704,37,-58.0,-51.4000,-58.1348,-58.2,321.16,481.73,9880,2025-12-20T17:34:14.871413,68.04
"6556982,100,8,D5,EC,FE,40,33,97,A0,41",6556982,6388584,37,-58.0,-51.4000,-58.0674,-58.2,321.16,481.73,9874,2025-12-20T17:34:24.745413,68.04
"6566862,100,8,51,D4,1E,40,60,23,AA,41",6566862,6398458,37,-58.0,-51.4000,-58.0337,-58.0,321.16,481.73,9883,2025-12-20T17:34:34.628413,68.04
"6576742,100,8,1E,EC,D3,40,DA,48,CA,41",6576742,6408341,37,-58.0,-51.4000,-58.0169,-58.0,321.16,481.73,9878,2025-12-20T17:34:44.506413,68.04
"6586622,100,8,25,F8,91,40,B9,B3,E8,41",6586622,6418219,37,-59.0,-52.4667,-58.5084,-58.2,321.16,481.73,9878,2025-12-20T17:34:54.384413,67.04
"6596502,100,8,4C,1F,79,40,79,7B,EE,41",6596502,6428097,37,-59.0,-52.4667,-58.7542,-58.5,321.16,481.73,9876,2025-12-20T17:35:04.260413,67.04
"6606382,100,8,F1,0E,E5,40,35,5F,D7,41",6606382,6437973,37,-58.0,-51.4000,-58.3771,-58.5,321.16,481.73,9880,2025-12-20T17:35:14.140413,68.04
"6616262,100,8,6F,31,0B,40,DB,A0,B4,41",6616262,6447853,37,-58.0,-51.4000,-58.1886,-58.5,321.16,481.73,9878,2025-12-20T17:35:24.018413,68.04
"6626142,100,8,27,AE,FF,40,7C,8B,A0,41",6626142,6457731,37,-58.0,-51.4000,-58.0943,-58.2,321.16,481.73,9880,2025-12-20T17:35:33.898413,68.04
"6636022,100,8,FA,3B,22,40,B7,0D,AA,41",6636022,6467611,37,-58.0,-51.4000,-58.0471,-58.0,321.16,481.73,9885,2025-12-20T17:35:43.783413,68.04
"6645902,100,8,0B,53,D1,40,49,28,CA,41",6645902,6477496,37,-59.0,-52.4667,-58.5236,-58.2,321.16,481.73,9873,2025-12-20T17:35:53.656413,67.04
"6655782,100,8,40,00,95,40,E6,A0,E8,41",6655782,6487369,37,-58.0,-51.4000,-58.2618,-58.2,321.16,481.73,9880,2025-12-20T17:36:03.536413,68.04
"6665662,100,8,FD,B7,82,40,34,68,EE,41",6665662,6497249,37,-58.0,-51.4000,-58.1309,-58.2,321.16,481.73,9879,2025-12-20T17:36:13.415413,68.04
"6675542,100,8,70,5B,E0,40,B2,1E,D7,41",6675542,6507128,37,-58.0,-51.4000,-58.0654,-58.2,321.16,481.73,9884,2025-12-20T17:36:23.299413,68.04
"6685422,100,8,3F,3A,09,40,6B,BD,B4,41",6685422,6517012,37,-58.0,-51.4000,-58.0327,-58.0,321.16,481.73,9877,2025-12-20T17:36:33.176413,68.04
"6695302,100,8,E6,61,FF,40,E7,90,A0,41",6695302,6526889,37,-58.0,-51.4000,-58.0164,-58.0,321.16,481.73,9879,2025-12-20T17:36:43.055413,68.04
"6705182,100,8,34,26,1B,40,27,3C,AA,41",6705182,6536768,37,-58.0,-51.4000,-58.0082,-58.0,321.16,481.73,9880,2025-12-20T17:36:52.935413,68.04
"6715062,100,8,70,D1,D6,40,F4,6D,CA,41",6715062,6546648,37,-58.0,-51.4000,-58.0041,-58.0,321.16,481.73,9879,2025-12-20T17:37:02.814413,68.04
"6724942,100,8,53,88,8E,40,12,C9,E8,41",6724942,6556527,37,-58.0,-51.4000,-58.0020,-58.0,321.16,481.73,9881,2025-12-20T17:37:12.695413,68.04
"6734822,100,8,CB,A4,7F,40,45,71,EE,41",6734822,6566408,37,-59.0,-52.4667,-58.5010,-58.2,321.16,481.73,9876,2025-12-20T17:37:22.571413,67.04
"6744702,100,8,D8,97,E2,40,DF,3C,D7,41",6744702,6576284,37,-58.0,-51.4000,-58.2505,-58.2,321.16,481.73,9881,2025-12-20T17:37:32.452413,68.04
"6754582,100,8,FA,A7,0D,40,60,80,B4,41",6754582,6586165,37,-58.0,-51.4000,-58.1253,-58.2,321.16,481.73,9883,2025-12-20T17:37:42.335413,68.04
"6764462,100,8,BD,E6,FF,40,70,85,A0,41",6764462,6596048,37,-58.0,-51.4000,-58.0626,-58.2,321.16,481.73,9876,2025-12-20T17:37:52.211413,68.04
"6774342,100,8,19,5E,1E,40,67,26,AA,41",6774342,6605924,37,-58.0,-51.4000,-58.0313,-58.0,321.16,481.73,9878,2025-12-20T17:38:02.089413,68.04
"6784222,100,8,C8,47,D4,40,65,4D,CA,41",6784222,6615802,37,-58.0,-51.4000,-58.0157,-58.0,321.16,481.73,9880,2025-12-20T17:38:11.969413,68.04
"6794102,100,8,37,8C,91,40,58,B6,E8,41",6794102,6625682,37,-58.0,-51.4000,-58.0078,-58.0,321.16,481.73,9880,2025-12-20T17:38:21.849413,68.04
"6803982,100,8,31,0E,86,40,C2,5D,EE,41",6803982,6635562,37,-59.0,-52.4667,-58.5039,-58.2,321.16,481.73,9878,2025-12-20T17:38:31.727413,67.04
"6813862,100,8,E4,BA,DD,40,43,FC,D6,41",6813862,6645440,37,-58.0,-51.4000,-58.2520,-58.2,321.16,481.73,9886,2025-12-20T17:38:41.613413,68.04
"6823742,100,8,54,7B,0B,40,E1,9C,B4,41",6823742,6655326,37,-58.0,-51.4000,-58.1260,-58.2,321.16,481.73,9881,2025-12-20T17:38:51.494413,68.04
"6833622,100,8,CF,B6,FF,40,BD,8A,A0,41",6833622,6665207,37,-59.0,-52.4667,-58.5630,-58.5,321.16,481.73,9872,2025-12-20T17:39:01.366413,67.04
"6843502,100,8,AC,AF,17,40,08,55,AA,41",6843502,6675079,37,-58.0,-51.4000,-58.2815,-58.2,321.16,481.73,9880,2025-12-20T17:39:11.246413,68.04
"6853382,100,8,46,A4,D9,40,0C,93,CA,41",6853382,6684959,37,-58.0,-51.4000,-58.1407,-58.2,321.16,481.73,9880,2025-12-20T17:39:21.126413,68.04
"6863262,100,8,DC,93,94,40,87,A3,E8,41",6863262,6694839,37,-58.0,-51.4000,-58.0704,-58.2,321.16,481.73,9885,2025-12-20T17:39:31.011413,68.04
"6873142,100,8,FF,1F,83,40,EF,66,EE,41",6873142,6704724,37,-59.0,-52.4667,-58.5352,-58.2,321.16,481.73,9875,2025-12-20T17:39:40.886413,67.04
"6883022,100,8,4C,0A,E0,40,7C,1A,D7,41",6883022,6714599,37,-58.0,-51.4000,-58.2676,-58.2,321.16,481.73,9884,2025-12-20T17:39:50.770413,68.04
"6892902,100,8,A7,5A,10,40,F5,5F,B4,41",6892902,6724483,37,-58.0,-51.4000,-58.1338,-58.2,321.16,481.73,9876,2025-12-20T17:40:00.646413,68.04
"6902782,100,8,FE,FE,FF,40,86,7F,A0,41",6902782,6734359,37,-58.0,-51.4000,-58.0669,-58.2,321.16,481.73,9877,2025-12-20T17:40:10.523413,68.04
"6912662,100,8,B8,B6,1A,40,31,3F,AA,41",6912662,6744236,37,-58.0,-51.4000,-58.0334,-58.0,321.16,481.73,9882,2025-12-20T17:40:20.405413,68.04
"6922542,100,8,E4,2A,D7,40,7E,72,CA,41",6922542,6754118,37,-58.0,-51.4000,-58.0167,-58.0,321.16,481.73,9876,2025-12-20T17:40:30.281413,68.04
"6932422,100,8,0E,1D,8E,40,AD,CB,E8,41",6932422,6763994,37,-58.0,-51.4000,-58.0084,-58.0,321.16,481.73,9882,2025-12-20T17:40:40.163413,68.04
"6942302,100,8,8A,99,FF,40,03,7C,DA,41",6942302,6773876,37,-58.0,-51.4000,-58.0042,-58.0,321.16,481.73,9882,2025-12-20T17:40:50.045413,68.04
"6952182,100,8,88,05,DB,40,C7,D9,D6,41",6952182,6783758,37,-58.0,-51.4000,-58.0021,-58.0,321.16,481.73,9878,2025-12-20T17:40:59.923413,68.04
"6962062,100,8,46,F9,0D,40,67,7C,B4,41",6962062,6793636,37,-58.0,-51.4000,-58.0010,-58.0,321.16,481.73,9880,2025-12-20T17:41:09.803413,68.04
"6971942,100,8,72,EB,FF,40,B5,84,A0,41",6971942,6803516,37,-58.0,-51.4000,-58.0005,-58.0,321.16,481.73,9883,2025-12-20T17:41:19.686413,68.04
"6981822,100,8,E4,71,14,40,02,6E,AA,41",6981822,6813399,37,-58.0,-51.4000,-58.0003,-58.0,321.16,481.73,9875,2025-12-20T17:41:29.561413,68.04
"6991702,100,8,AC,63,DC,40,21,B8,CA,41",6991702,6823274,37,-59.0,-52.4667,-58.5001,-58.2,321.16,481.73,9882,2025-12-20T17:41:39.443413,67.04
"7001582,100,8,5C,20,91,40,F5,B8,E8,41",7001582,6833156,37,-58.0,-51.4000,-58.2501,-58.2,321.16,481.73,9873,2025-12-20T17:41:49.316413,68.04
"7011462,100,8,55,77,86,40,78,5C,EE,41",7011462,6843029,37,-58.0,-51.4000,-58.1250,-58.2,321.16,481.73,9882,2025-12-20T17:41:59.198413,68.04
"7021342,100,8,27,67,DD,40,0B,F8,D6,41",7021342,6852911,37,-58.0,-51.4000,-58.0625,-58.2,321.16,481.73,9880,2025-12-20T17:42:09.078413,68.04
"7031222,100,8,8D,48,13,40,9B,3F,B4,41",7031222,6862791,37,-58.0,-51.4000,-58.0313,-58.0,321.16,481.73,9879,2025-12-20T17:42:18.957413,68.04
"7041102,100,8,E1,F6,FF,40,BF,79,A0,41",7041102,6872670,37,-58.0,-51.4000,-58.0156,-58.0,321.16,481.73,9878,2025-12-20T17:42:28.835413,68.04
"7050982,100,8,12,47,17,40,15,58,AA,41",7050982,6882548,37,-58.0,-51.4000,-58.0078,-58.0,321.16,481.73,9882,2025-12-20T17:42:38.717413,68.04
"7060862,100,8,67,FB,D9,40,95,97,CA,41",7060862,6892430,37,-58.0,-51.4000,-58.0039,-58.0,321.16,481.73,9880,2025-12-20T17:42:48.597413,68.04
"7070742,100,8,EC,B3,8A,40,E6,E0,E8,41",7070742,6902310,37,-58.0,-51.4000,-58.0020,-58.0,321.16,481.73,9878,2025-12-20T17:42:58.475413,68.04
"7080622,100,8,B5,D3,8C,40,79,48,EE,41",7080622,6912188,37,-59.0,-52.4667,-58.5010,-58.2,321.16,481.73,9875,2025-12-20T17:43:08.350413,67.04
"7090502,100,8,44,3C,D8,40,3E,B7,D6,41",7090502,6922063,37,-58.0,-51.4000,-58.2505,-58.2,321.16,481.73,9886,2025-12-20T17:43:18.236413,68.04
"7100382,100,8,3F,B3,10,40,FF,5B,B4,41",7100382,6931949,37,-59.0,-52.4667,-58.6252,-58.5,321.16,481.73,9876,2025-12-20T17:43:28.112413,67.04
"7110262,100,8,BD,FF,FF,40,D0,7E,A0,41",7110262,6941825,37,-58.0,-51.4000,-58.3126,-58.5,321.16,481.73,9878,2025-12-20T17:43:37.990413,68.04
"7120142,100,8,F5,6D,11,40,16,87,AA,41",7120142,6951703,37,-58.0,-51.4000,-58.1563,-58.2,321.16,481.73,9882,2025-12-20T17:43:47.872413,68.04
"7130022,100,8,B7,0E,DF,40,34,DD,CA,41",7130022,6961585,37,-58.0,-51.4000,-58.0782,-58.2,321.16,481.73,9876,2025-12-20T17:43:57.748413,68.04
"7139902,100,8,CB,60,84,40,72,08,E9,41",7139902,6971461,37,-59.0,-52.4667,-58.5391,-58.2,321.16,481.73,9886,2025-12-20T17:44:07.634413,67.04
"7149782,100,8,47,D7,89,40,E0,51,EE,41",7149782,6981347,37,-59.0,-52.4667,-58.7695,-58.5,321.16,481.73,9873,2025-12-20T17:44:17.507413,67.04
"7159662,100,8,4F,AF,DA,40,8E,D5,D6,41",7159662,6991220,37,-58.0,-51.4000,-58.3848,-58.5,321.16,481.73,9884,2025-12-20T17:44:27.391413,68.04
"7169542,100,8,B0,70,16,40,52,1F,B4,41",7169542,7001104,37,-58.0,-51.4000,-58.1924,-58.5,321.16,481.73,9876,2025-12-20T17:44:37.267413,68.04
"7179422,100,8,69,CE,FF,40,19,74,A0,41",7179422,7010980,37,-58.0,-51.4000,-58.0962,-58.2,321.16,481.73,9881,2025-12-20T17:44:47.148413,68.04
"7189302,100,8,50,10,14,40,13,71,AA,41",7189302,7020861,37,-58.0,-51.4000,-58.0481,-58.0,321.16,481.73,9877,2025-12-20T17:44:57.025413,68.04
"7199182,100,8,5C,B8,DC,40,AA,BC,CA,41",7199182,7030738,37,-58.0,-51.4000,-58.0240,-58.0,321.16,481.73,9880,2025-12-20T17:45:06.905413,68.04
"7209062,100,8,F9,51,87,40,02,F6,E8,41",7209062,7040618,37,-58.0,-51.4000,-58.0120,-58.0,321.16,481.73,9878,2025-12-20T17:45:16.783413,68.04
"7218942,100,8,BC,40,90,40,A3,3D,EE,41",7218942,7050496,37,-59.0,-52.4667,-58.5060,-58.2,321.16,481.73,9880,2025-12-20T17:45:26.663413,67.04
"7228822,100,8,0B,60,D5,40,A9,94,D6,41",7228822,7060376,37,-58.0,-51.4000,-58.2530,-58.2,321.16,481.73,9882,2025-12-20T17:45:36.545413,68.04
"7238702,100,8,54,A8,13,40,A7,3B,B4,41",7238702,7070258,37,-58.0,-51.4000,-58.1265,-58.2,321.16,481.73,9880,2025-12-20T17:45:46.425413,68.04
"7248582,100,8,AA,F3,FF,40,0C,79,A0,41",7248582,7080138,37,-58.0,-51.4000,-58.0633,-58.2,321.16,481.73,9876,2025-12-20T17:45:56.301413,68.04
"7258462,100,8,E2,A4,0E,40,44,A0,AA,41",7258462,7090014,37,-58.0,-51.4000,-58.0316,-58.0,321.16,481.73,9880,2025-12-20T17:46:06.181413,68.04
"7268342,100,8,7E,A4,E1,40,44,02,CB,41",7268342,7099894,37,-58.0,-51.4000,-58.0158,-58.0,321.16,481.73,9881,2025-12-20T17:46:16.062413,68.04
"7278222,100,8,66,0F,81,40,59,1D,E9,41",7278222,7109775,37,-59.0,-52.4667,-58.5079,-58.2,321.16,481.73,9876,2025-12-20T17:46:25.938413,67.04
"7288102,100,8,B1,3E,8D,40,27,47,EE,41",7288102,7119651,37,-59.0,-52.4667,-58.7540,-58.5,321.16,481.73,9882,2025-12-20T17:46:35.820413,67.04
"7297982,100,8,AD,E3,D7,40,04,B3,D6,41",7297982,7129533,37,-58.0,-51.4000,-58.3770,-58.5,321.16,481.73,9883,2025-12-20T17:46:45.703413,68.04
"7307862,100,8,FF,D1,19,40,1A,FF,B3,41",7307862,7139416,37,-58.0,-51.4000,-58.1885,-58.5,321.16,481.73,9873,2025-12-20T17:46:55.576413,68.04
"7317742,100,8,A2,85,FF,40,95,6E,A0,41",7317742,7149289,37,-58.0,-51.4000,-58.0942,-58.2,321.16,481.73,9884,2025-12-20T17:47:05.460413,68.04
"7327622,100,8,39,0C,0A,40,CE,CF,AA,41",7327622,7159173,37,-58.0,-51.4000,-58.0471,-58.0,321.16,481.73,9878,2025-12-20T17:47:15.338413,68.04
"7337502,100,8,D8,60,DF,40,BD,E1,CA,41",7337502,7169051,37,-58.0,-51.4000,-58.0236,-58.0,321.16,481.73,9878,2025-12-20T17:47:25.216413,68.04
"7347382,100,8,58,F8,83,40,02,0B,E9,41",7347382,7178929,37,-58.0,-51.4000,-58.0118,-58.0,321.16,481.73,9880,2025-12-20T17:47:35.096413,68.04
"7357262,100,8,13,B3,93,40,AC,32,EE,41",7357262,7188809,37,-58.0,-51.4000,-58.0059,-58.0,321.16,481.73,9879,2025-12-20T17:47:44.975413,68.04
"7367142,100,8,D3,71,D2,40,07,72,D6,41",7367142,7198688,37,-58.0,-51.4000,-58.0029,-58.0,321.16,481.73,9885,2025-12-20T17:47:54.860413,68.04
"7377022,100,8,84,D7,16,40,60,1B,B4,41",7377022,7208573,37,-58.0,-51.4000,-58.0015,-58.0,321.16,481.73,9875,2025-12-20T17:48:04.735413,68.04
"7386902,100,8,3D,C7,FF,40,6A,73,A0,41",7386902,7218448,37,-58.0,-51.4000,-58.0007,-58.0,321.16,481.73,9879,2025-12-20T17:48:14.614413,68.04
"7396782,100,8,9C,17,0C,40,8A,B9,AA,41",7396782,7228327,37,-58.0,-51.4000,-58.0004,-58.0,321.16,481.73,9884,2025-12-20T17:48:24.498413,68.04
"7406662,100,8,23,24,E4,40,52,27,CB,41",7406662,7238211,37,-58.0,-51.4000,-58.0002,-58.0,321.16,481.73,9873,2025-12-20T17:48:34.371413,68.04
"7416542,100,8,E0,90,7B,40,24,32,E9,41",7416542,7248084,37,-59.0,-52.4667,-58.5001,-58.2,321.16,481.73,9883,2025-12-20T17:48:44.254413,67.04
"7426422,100,8,6F,AC,90,40,4D,3C,EE,41",7426422,7257967,37,-59.0,-52.4667,-58.7500,-58.5,321.16,481.73,9882,2025-12-20T17:48:54.136413,67.04
"7436302,100,8,32,05,D5,40,6D,90,D6,41",7436302,7267849,37,-58.0,-51.4000,-58.3750,-58.5,321.16,481.73,9874,2025-12-20T17:49:04.010413,68.04
