payload,time_since_boot_ms,time_since_transmission_init_ms,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp,snr_db
"2224587,100,8,63,31,03,40,48,F7,EB,41",2224587,2084351,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1443,2025-12-20T16:22:01.376574,69.03
"2226036,100,8,EC,8B,97,40,8A,EE,ED,41",2226036,2085794,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1449,2025-12-20T16:22:02.825574,69.03
"2227485,100,8,88,E1,F9,40,EC,41,EF,41",2227485,2087243,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1455,2025-12-20T16:22:04.280574,69.03
"2228934,100,8,1F,8A,D8,40,B3,EB,EF,41",2228934,2088698,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1448,2025-12-20T16:22:05.728574,69.03
"2230383,100,8,2F,BC,48,40,02,E9,EF,41",2230383,2090146,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1444,2025-12-20T16:22:07.172574,69.03
"2231832,100,8,4E,1D,0F,40,E4,39,EF,41",2231832,2091590,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1447,2025-12-20T16:22:08.619574,69.03
"2233281,100,8,52,C2,B5,40,EE,BF,ED,41",2233281,2093037,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1448,2025-12-20T16:22:10.067574,69.03
"2234730,100,8,2B,EA,FF,40,6C,B7,EB,41",2234730,2094485,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1456,2025-12-20T16:22:11.523574,69.03
"2236180,100,8,1A,8E,BD,40,9C,14,E9,41",2236180,2095941,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1440,2025-12-20T16:22:12.963574,69.03
"2237630,100,8,5B,CB,1F,40,E0,E2,E5,41",2237630,2097381,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1457,2025-12-20T16:22:14.420574,69.03
"2239079,100,8,21,2E,2F,40,07,30,E2,41",2239079,2098838,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1447,2025-12-20T16:22:15.867574,69.03
"2240528,100,8,48,CE,D1,40,51,B6,DD,41",2240528,2100285,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1446,2025-12-20T16:22:17.313574,69.03
"2241977,100,8,D0,66,FC,40,8B,2C,D9,41",2241977,2101731,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1447,2025-12-20T16:22:18.760574,69.03
"2243426,100,8,FD,A0,9F,40,92,58,D4,41",2243426,2103178,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1449,2025-12-20T16:22:20.209574,69.03
"2244875,100,8,B6,CC,06,40,42,4F,CF,41",2244875,2104627,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1454,2025-12-20T16:22:21.663574,69.03
"2246324,100,8,17,A9,5D,40,5E,26,CA,41",2246324,2106081,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1444,2025-12-20T16:22:23.107574,69.03
"2247773,100,8,63,4B,E2,40,30,F4,C4,41",2247773,2107525,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1448,2025-12-20T16:22:24.555574,69.03
"2249222,100,8,FB,B0,EF,40,0C,6B,BF,41",2249222,2108973,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1448,2025-12-20T16:22:26.003574,69.03
"2250672,100,8,56,BD,81,40,0B,6D,BA,41",2250672,2110421,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1447,2025-12-20T16:22:27.450574,69.03
"2252122,100,8,25,3D,00,40,AE,A9,B5,41",2252122,2111868,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1454,2025-12-20T16:22:28.904574,69.03
"2253571,100,8,EB,F6,8A,40,8B,35,B1,41",2253571,2113322,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1449,2025-12-20T16:22:30.353574,69.03
"2255020,100,8,6C,A0,F4,40,DF,23,AD,41",2255020,2114771,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1447,2025-12-20T16:22:31.800574,69.03
"2256469,100,8,7F,4F,E2,40,3D,86,A9,41",2256469,2116218,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1451,2025-12-20T16:22:33.251574,69.03
"2257918,100,8,7C,B9,4D,40,0D,35,A6,41",2257918,2117669,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1446,2025-12-20T16:22:34.697574,69.03
"2259367,100,8,D3,C3,0C,40,CB,B7,A3,41",2259367,2119115,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1449,2025-12-20T16:22:36.146574,69.03
"2260816,100,8,4B,31,A9,40,48,D7,A1,41",2260816,2120564,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1447,2025-12-20T16:22:37.593574,69.03
"2262265,100,8,18,89,FE,40,A2,9B,A0,41",2262265,2122011,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1447,2025-12-20T16:22:39.040574,69.03
"2263714,100,8,3C,62,C9,40,2B,0A,A0,41",2263714,2123458,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1453,2025-12-20T16:22:40.493574,69.03
"2265164,100,8,98,35,2F,40,58,25,A0,41",2265164,2124911,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1448,2025-12-20T16:22:41.941574,69.03
"2266614,100,8,94,21,2B,40,18,03,A1,41",2266614,2126359,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1450,2025-12-20T16:22:43.391574,69.03
"2268063,100,8,6F,81,C6,40,09,80,A2,41",2268063,2127809,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1448,2025-12-20T16:22:44.839574,69.03
"2269512,100,8,EA,08,FF,40,FD,9E,A4,41",2269512,2129257,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1446,2025-12-20T16:22:46.285574,69.03
"2270961,100,8,7A,56,AC,40,C9,56,A7,41",2270961,2130703,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1452,2025-12-20T16:22:47.737574,69.03
"2272410,100,8,BA,21,0F,40,B1,9B,AA,41",2272410,2132155,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1445,2025-12-20T16:22:49.182574,69.03
"2273859,100,8,46,B3,48,40,95,5F,AE,41",2273859,2133600,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1449,2025-12-20T16:22:50.631574,69.03
"2275308,100,8,6B,FC,DF,40,EC,E8,B2,41",2275308,2135049,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1448,2025-12-20T16:22:52.079574,69.03
"2276757,100,8,29,13,F6,40,6D,7E,B7,41",2276757,2136497,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1449,2025-12-20T16:22:53.528574,69.03
"2278206,100,8,58,10,8E,40,3F,5B,BC,41",2278206,2137946,37,-53.0,-46.0667,-53.5000,-53.8,86.80,97.65,1453,2025-12-20T16:22:54.981574,70.03
"2279656,100,8,A0,A8,00,40,5E,6A,C1,41",2279656,2139399,37,-54.0,-47.1333,-53.7500,-53.8,86.80,97.65,1448,2025-12-20T16:22:56.429574,69.03
"2281106,100,8,53,81,7D,40,EF,95,C6,41",2281106,2140847,37,-54.0,-47.1333,-53.8750,-53.8,86.80,97.65,1446,2025-12-20T16:22:57.875574,69.03
"2282555,100,8,24,E2,ED,40,9D,C7,CB,41",2282555,2142293,37,-54.0,-47.1333,-53.9375,-53.8,86.80,97.65,1449,2025-12-20T16:22:59.324574,69.03
"2284004,100,8,25,8C,E4,40,AD,4C,D1,41",2284004,2143742,37,-54.0,-47.1333,-53.9688,-54.0,86.80,97.65,1452,2025-12-20T16:23:00.776574,69.03
"2285453,100,8,79,26,63,40,AB,43,D6,41",2285453,2145194,37,-54.0,-47.1333,-53.9844,-54.0,86.80,97.65,1444,2025-12-20T16:23:02.220574,69.03
"2286902,100,8,13,3B,05,40,08,FD,DA,41",2286902,2146638,37,-54.0,-47.1333,-53.9922,-54.0,86.80,97.65,1451,2025-12-20T16:23:03.671574,69.03
"2288351,100,8,DC,76,9C,40,5D,64,DF,41",2288351,2148089,37,-54.0,-47.1333,-53.9961,-54.0,86.80,97.65,1447,2025-12-20T16:23:05.118574,69.03
"2289800,100,8,37,7E,FB,40,A2,66,E3,41",2289800,2149536,37,-54.0,-47.1333,-53.9980,-54.0,86.80,97.65,1450,2025-12-20T16:23:06.568574,69.03
"2291249,100,8,79,32,CC,40,00,33,E7,41",2291249,2150986,37,-54.0,-47.1333,-53.9990,-54.0,86.80,97.65,1446,2025-12-20T16:23:08.014574,69.03
"2292698,100,8,28,6A,33,40,55,2E,EA,41",2292698,2152432,37,-54.0,-47.1333,-53.9995,-54.0,86.80,97.65,1456,2025-12-20T16:23:09.470574,69.03
"2294148,100,8,93,64,1C,40,FD,95,EC,41",2294148,2153888,37,-54.0,-47.1333,-53.9998,-54.0,86.80,97.65,1446,2025-12-20T16:23:10.916574,69.03
"2295598,100,8,27,87,BA,40,96,5F,EE,41",2295598,2155334,37,-54.0,-47.1333,-53.9999,-54.0,86.80,97.65,1447,2025-12-20T16:23:12.363574,69.03
"2297047,100,8,F7,FE,FF,40,65,83,EF,41",2297047,2156781,37,-54.0,-47.1333,-53.9999,-54.0,86.80,97.65,1447,2025-12-20T16:23:13.810574,69.03
"2298496,100,8,65,D4,B8,40,7F,FC,EF,41",2298496,2158228,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1451,2025-12-20T16:23:15.261574,69.03
"2299945,100,8,16,AC,11,40,B8,BD,EF,41",2299945,2159679,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1447,2025-12-20T16:23:16.708574,69.03
"2301394,100,8,EF,D6,43,40,16,D1,EE,41",2301394,2161126,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1448,2025-12-20T16:23:18.156574,69.03
"2302843,100,8,7D,F3,D5,40,C0,3C,ED,41",2302843,2162574,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1448,2025-12-20T16:23:19.604574,69.03
"2304292,100,8,A6,F1,FA,40,89,07,EB,41",2304292,2164022,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1456,2025-12-20T16:23:21.060574,69.03
"2305741,100,8,23,B4,9A,40,FC,3A,E8,41",2305741,2165478,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1442,2025-12-20T16:23:22.502574,69.03
"2307190,100,8,F0,71,04,40,30,E3,E4,41",2307190,2166920,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1453,2025-12-20T16:23:23.955574,69.03
"2308640,100,8,03,A5,77,40,73,BE,E0,41",2308640,2168373,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1446,2025-12-20T16:23:25.401574,69.03
"2310090,100,8,1A,01,EC,40,03,76,DC,41",2310090,2169819,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1456,2025-12-20T16:23:26.857574,69.03
"2311539,100,8,FF,D6,EC,40,2C,D5,D7,41",2311539,2171275,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1449,2025-12-20T16:23:28.306574,69.03
"2312988,100,8,AC,35,7A,40,EE,EF,D2,41",2312988,2172724,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1441,2025-12-20T16:23:29.747574,69.03
"2314437,100,8,90,FB,00,40,70,DB,CD,41",2314437,2174165,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1454,2025-12-20T16:23:31.201574,69.03
"2315886,100,8,5B,CC,8F,40,A4,AD,C8,41",2315886,2175619,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1447,2025-12-20T16:23:32.648574,69.03
"2317335,100,8,0E,7E,FA,40,3A,17,C3,41",2317335,2177066,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1444,2025-12-20T16:23:34.092574,69.03
"2318784,100,8,66,16,D7,40,6A,FC,BD,41",2318784,2178510,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1453,2025-12-20T16:23:35.545574,69.03
"2320233,100,8,64,F5,45,40,DD,0C,B9,41",2320233,2179963,37,-54.0,-47.1333,-54.0000,-54.0,86.80,97.65,1445,2025-12-20T16:23:36.990574,69.03
