payload,time_since_boot_ms,time_since_transmission_init_ms,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp,snr_db
"1792394,100,8,9D,6D,F9,40,59,36,E3,41",1792394,924229,37,-63.0,-56.7333,-63.0002,-63.0,65.08,97.62,2886,2025-12-19T18:21:26.487610,63.04
"1795283,100,8,10,BB,4A,40,A4,D5,E9,41",1795283,927115,37,-63.0,-56.7333,-63.0001,-63.0,65.08,97.62,2890,2025-12-19T18:21:29.377610,63.04
"1798172,100,8,05,86,B4,40,BB,4C,EE,41",1798172,930005,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2888,2025-12-19T18:21:32.265610,63.04
"1801061,100,8,F3,C1,BE,40,8E,FA,EF,41",1801061,932893,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2894,2025-12-19T18:21:35.159610,63.04
"1803950,100,8,90,87,2D,40,6A,F8,EE,41",1803950,935787,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2892,2025-12-19T18:21:38.051610,63.04
"1806840,100,8,53,C0,FE,40,A8,57,EB,41",1806840,938679,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2885,2025-12-19T18:21:40.936610,63.04
"1809729,100,8,E6,7B,07,40,BD,10,E5,41",1809729,941564,37,-64.0,-57.8000,-63.5000,-63.2,65.08,97.62,2884,2025-12-19T18:21:43.820610,62.04
"1812618,100,8,62,5F,E1,40,0F,06,DD,41",1812618,944448,37,-63.0,-56.7333,-63.2500,-63.2,65.08,97.62,2895,2025-12-19T18:21:46.715610,63.04
"1815507,100,8,54,39,8C,40,9A,91,D3,41",1815507,947343,37,-64.0,-57.8000,-63.6250,-63.5,65.08,97.62,2885,2025-12-19T18:21:49.600610,62.04
"1818396,100,8,EA,84,80,40,10,56,C9,41",1818396,950228,37,-63.0,-56.7333,-63.3125,-63.5,65.08,97.62,2887,2025-12-19T18:21:52.487610,63.04
"1821285,100,8,7E,38,E3,40,DD,9F,BE,41",1821285,953115,37,-63.0,-56.7333,-63.1563,-63.2,65.08,97.62,2890,2025-12-19T18:21:55.377610,63.04
"1824174,100,8,ED,22,06,40,5C,F1,B4,41",1824174,956005,37,-63.0,-56.7333,-63.0781,-63.2,65.08,97.62,2889,2025-12-19T18:21:58.266610,63.04
"1827063,100,8,32,0B,FC,40,CD,8A,AC,41",1827063,958894,37,-63.0,-56.7333,-63.0391,-63.0,65.08,97.62,2892,2025-12-19T18:22:01.158610,63.04
"1829952,100,8,ED,60,3E,40,BE,FC,A5,41",1829952,961786,37,-63.0,-56.7333,-63.0195,-63.0,65.08,97.62,2883,2025-12-19T18:22:04.041610,63.04
"1832841,100,8,81,53,BC,40,C9,9A,A1,41",1832841,964669,37,-63.0,-56.7333,-63.0098,-63.0,65.08,97.62,2890,2025-12-19T18:22:06.931610,63.04
"1835731,100,8,2C,03,B7,40,00,03,A0,41",1835731,967559,37,-63.0,-56.7333,-63.0049,-63.0,65.08,97.62,2890,2025-12-19T18:22:09.821610,63.04
"1838620,100,8,AC,78,38,40,59,1B,A1,41",1838620,970449,37,-63.0,-56.7333,-63.0024,-63.0,65.08,97.62,2893,2025-12-19T18:22:12.714610,63.04
"1841509,100,8,DD,1E,FD,40,FB,D0,A4,41",1841509,973342,37,-63.0,-56.7333,-63.0012,-63.0,65.08,97.62,2882,2025-12-19T18:22:15.596610,63.04
"1844398,100,8,96,AD,03,40,AC,2A,AB,41",1844398,976224,37,-63.0,-56.7333,-63.0006,-63.0,65.08,97.62,2890,2025-12-19T18:22:18.486610,63.04
"1847287,100,8,98,0B,E7,40,5F,43,B3,41",1847287,979114,37,-63.0,-56.7333,-63.0003,-63.0,65.08,97.62,2887,2025-12-19T18:22:21.373610,63.04
"1850176,100,8,B7,67,84,40,EA,C0,BC,41",1850176,982001,37,-63.0,-56.7333,-63.0002,-63.0,65.08,97.62,2892,2025-12-19T18:22:24.265610,63.04
"1853065,100,8,04,3F,88,40,FE,FF,C6,41",1853065,984893,37,-63.0,-56.7333,-63.0001,-63.0,65.08,97.62,2885,2025-12-19T18:22:27.150610,63.04
"1855954,100,8,54,3A,DD,40,BE,B3,D1,41",1855954,987778,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2889,2025-12-19T18:22:30.039610,63.04
"1858843,100,8,29,D6,0A,40,29,5A,DB,41",1858843,990667,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2887,2025-12-19T18:22:32.926610,63.04
"1861732,100,8,52,02,FE,40,8E,B3,E3,41",1861732,993554,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2891,2025-12-19T18:22:35.817610,63.04
"1864622,100,8,33,F1,32,40,41,30,EA,41",1864622,996445,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2889,2025-12-19T18:22:38.706610,63.04
"1867511,100,8,C3,ED,C3,40,02,7D,EE,41",1867511,999334,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2887,2025-12-19T18:22:41.593610,63.04
"1870400,100,8,C8,1A,AF,40,B9,FE,EF,41",1870400,1002221,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2893,2025-12-19T18:22:44.486610,63.04
"1873289,100,8,DF,5E,44,40,30,D0,EE,41",1873289,1005114,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2887,2025-12-19T18:22:47.373610,63.04
"1876178,100,8,01,D5,FA,40,BF,05,EB,41",1876178,1008001,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2890,2025-12-19T18:22:50.263610,63.04
"1879067,100,8,D6,33,01,40,66,99,E4,41",1879067,1010891,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2886,2025-12-19T18:22:53.149610,63.04
"1881956,100,8,54,37,EC,40,D3,72,DC,41",1881956,1013777,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2887,2025-12-19T18:22:56.036610,63.04
"1884845,100,8,04,90,79,40,5E,EC,D2,41",1884845,1016664,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2892,2025-12-19T18:22:58.928610,63.04
"1887734,100,8,14,24,90,40,EF,A9,C8,41",1887734,1019556,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2887,2025-12-19T18:23:01.815610,63.04
"1890623,100,8,70,CD,D6,40,D3,F8,BD,41",1890623,1022443,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2890,2025-12-19T18:23:04.705610,63.04
"1893513,100,8,04,D1,10,40,AC,5A,B4,41",1893513,1025333,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2885,2025-12-19T18:23:07.590610,63.04
"1896402,100,8,70,4F,FF,40,98,0E,AC,41",1896402,1028218,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2894,2025-12-19T18:23:10.484610,63.04
"1899291,100,8,92,80,28,40,5D,A3,A5,41",1899291,1031112,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2883,2025-12-19T18:23:13.367610,63.04
"1902180,100,8,0C,47,CB,40,E6,6B,A1,41",1902180,1033995,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2891,2025-12-19T18:23:16.258610,63.04
"1905069,100,8,12,17,A7,40,48,00,A0,41",1905069,1036886,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2890,2025-12-19T18:23:19.148610,63.04
"1907958,100,8,A6,24,51,40,FA,44,A1,41",1907958,1039776,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2885,2025-12-19T18:23:22.033610,63.04
"1910847,100,8,E0,E6,F7,40,2A,24,A5,41",1910847,1042661,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2887,2025-12-19T18:23:24.920610,63.04
"1913736,100,8,23,13,00,40,0D,A3,AB,41",1913736,1045548,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2895,2025-12-19T18:23:27.815610,63.04
"1916625,100,8,3A,D9,F0,40,5A,D7,B3,41",1916625,1048443,37,-64.0,-57.8000,-63.5000,-63.2,65.08,97.62,2885,2025-12-19T18:23:30.700610,62.04
"1919514,100,8,FC,CF,6A,40,8D,66,BD,41",1919514,1051328,37,-63.0,-56.7333,-63.2500,-63.2,65.08,97.62,2891,2025-12-19T18:23:33.591610,63.04
"1922404,100,8,D1,25,98,40,26,AC,C7,41",1922404,1054219,37,-63.0,-56.7333,-63.1250,-63.2,65.08,97.62,2892,2025-12-19T18:23:36.483610,63.04
"1925293,100,8,72,FD,CF,40,6D,5A,D2,41",1925293,1057111,37,-63.0,-56.7333,-63.0625,-63.2,65.08,97.62,2881,2025-12-19T18:23:39.364610,63.04
"1928182,100,8,AD,08,18,40,24,F0,DB,41",1928182,1059992,37,-63.0,-56.7333,-63.0313,-63.0,65.08,97.62,2891,2025-12-19T18:23:42.255610,63.04
"1931071,100,8,31,F0,FF,40,C2,2E,E4,41",1931071,1062883,37,-63.0,-56.7333,-63.0156,-63.0,65.08,97.62,2895,2025-12-19T18:23:45.150610,63.04
"1933960,100,8,EC,78,15,40,A1,BB,EA,41",1933960,1065778,37,-63.0,-56.7333,-63.0078,-63.0,65.08,97.62,2882,2025-12-19T18:23:48.032610,63.04
"1936849,100,8,12,52,D2,40,80,AA,EE,41",1936849,1068660,37,-63.0,-56.7333,-63.0039,-63.0,65.08,97.62,2892,2025-12-19T18:23:50.924610,63.04
"1939738,100,8,8A,06,9F,40,FF,FF,EF,41",1939738,1071552,37,-63.0,-56.7333,-63.0020,-63.0,65.08,97.62,2883,2025-12-19T18:23:53.807610,63.04
"1942627,100,8,E7,B2,5E,40,28,A5,EE,41",1942627,1074435,37,-63.0,-56.7333,-63.0010,-63.0,65.08,97.62,2897,2025-12-19T18:23:56.704610,63.04
"1945516,100,8,75,5A,EF,40,E3,7D,EA,41",1945516,1077332,37,-63.0,-56.7333,-63.0005,-63.0,65.08,97.62,2887,2025-12-19T18:23:59.591610,63.04
"1948405,100,8,84,4D,00,40,FD,1F,E4,41",1948405,1080219,37,-63.0,-56.7333,-63.0002,-63.0,65.08,97.62,2892,2025-12-19T18:24:02.483610,63.04
"1951295,100,8,EB,E8,F4,40,1C,DE,DB,41",1951295,1083111,37,-63.0,-56.7333,-63.0001,-63.0,65.08,97.62,2884,2025-12-19T18:24:05.367610,63.04
"1954184,100,8,02,AA,5C,40,57,46,D2,41",1954184,1085995,37,-63.0,-56.7333,-63.0001,-63.0,65.08,97.62,2887,2025-12-19T18:24:08.254610,63.04
"1957073,100,8,FE,CA,A9,40,5D,97,C7,41",1957073,1088882,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2888,2025-12-19T18:24:11.142610,63.04
"1959962,100,8,A9,D6,C8,40,83,52,BD,41",1959962,1091770,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2892,2025-12-19T18:24:14.034610,63.04
"1962851,100,8,18,70,20,40,68,C5,B3,41",1962851,1094662,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2889,2025-12-19T18:24:16.923610,63.04
"1965740,100,8,73,E3,FF,40,68,94,AB,41",1965740,1097551,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2889,2025-12-19T18:24:19.812610,63.04
"1968629,100,8,6C,AA,0E,40,FC,19,A5,41",1968629,1100440,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2889,2025-12-19T18:24:22.701610,63.04
"1971518,100,8,16,02,D9,40,CD,3F,A1,41",1971518,1103329,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2887,2025-12-19T18:24:25.588610,63.04
"1974407,100,8,C5,F7,96,40,74,00,A0,41",1974407,1106216,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2885,2025-12-19T18:24:28.473610,63.04
"1977296,100,8,1E,F1,6C,40,69,71,A1,41",1977296,1109101,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2887,2025-12-19T18:24:31.360610,63.04
"1980186,100,8,3C,89,EA,40,06,AE,A5,41",1980186,1111988,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2893,2025-12-19T18:24:34.253610,63.04
"1983075,100,8,92,E2,01,40,7B,1D,AC,41",1983075,1114881,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2886,2025-12-19T18:24:37.139610,63.04
"1985964,100,8,0E,5F,F8,40,CB,6C,B4,41",1985964,1117767,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2888,2025-12-19T18:24:40.027610,63.04
"1988853,100,8,AC,37,4F,40,F4,0C,BE,41",1988853,1120655,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2891,2025-12-19T18:24:42.918610,63.04
"1991742,100,8,20,C7,B1,40,B8,BE,C8,41",1991742,1123546,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2882,2025-12-19T18:24:45.800610,63.04
"1994631,100,8,06,66,C1,40,5C,00,D3,41",1994631,1126428,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2890,2025-12-19T18:24:48.690610,63.04
"1997520,100,8,11,F8,29,40,AE,84,DC,41",1997520,1129318,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2892,2025-12-19T18:24:51.582610,63.04
"2000409,100,8,4D,29,FF,40,EB,A7,E4,41",2000409,1132210,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2891,2025-12-19T18:24:54.473610,63.04
"2003298,100,8,9E,1C,09,40,C5,0F,EB,41",2003298,1135101,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2891,2025-12-19T18:24:57.364610,63.04
"2006187,100,8,03,4B,DF,40,32,D5,EE,41",2006187,1137992,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2883,2025-12-19T18:25:00.247610,63.04
"2009077,100,8,56,F9,8E,40,5F,FE,EF,41",2009077,1140875,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2892,2025-12-19T18:25:03.139610,63.04
"2011966,100,8,89,C5,7B,40,53,77,EE,41",2011966,1143767,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2891,2025-12-19T18:25:06.030610,63.04
"2014855,100,8,38,31,E5,40,72,25,EA,41",2014855,1146658,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2886,2025-12-19T18:25:08.916610,63.04
"2017744,100,8,6E,CF,04,40,8B,A4,E3,41",2017744,1149544,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2883,2025-12-19T18:25:11.799610,63.04
"2020633,100,8,60,35,FB,40,F4,47,DB,41",2020633,1152427,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2890,2025-12-19T18:25:14.689610,63.04
"2023522,100,8,4C,91,42,40,92,9F,D1,41",2023522,1155317,37,-63.0,-56.7333,-63.0000,-63.0,65.08,97.62,2887,2025-12-19T18:25:17.576610,63.04
"2026411,100,8,1D,A3,B9,40,36,EB,C6,41",2026411,1158204,37,-64.0,-57.8000,-63.5000,-63.2,65.08,97.62,2889,2025-12-19T18:25:20.465610,62.04
"2029300,100,8,FD,B8,B9,40,F9,AC,BC,41",2029300,1161093,37,-63.0,-56.7333,-63.2500,-63.2,65.08,97.62,2891,2025-12-19T18:25:23.356610,63.04
"2032189,100,8,5D,8F,34,40,9B,31,B3,41",2032189,1163984,37,-63.0,-56.7333,-63.1250,-63.2,65.08,97.62,2887,2025-12-19T18:25:26.243610,63.04
