payload,time_since_boot_ms,time_since_transmission_init_ms,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp,snr_db
"90746741,100,8,F8,B3,6C,40,F8,F1,B9,41",90746741,5661028,38,-72.0,-66.3333,-71.9992,-72.0,260.33,390.50,9884,2025-12-21T16:57:41.147502,54.04
"90756621,100,8,0D,4D,A2,40,A0,ED,A1,41",90756621,5670912,38,-72.0,-66.3333,-71.9996,-72.0,260.33,390.50,9881,2025-12-21T16:57:51.028502,54.04
"90766501,100,8,9D,74,C5,40,24,B9,A6,41",90766501,5680793,38,-72.0,-66.3333,-71.9998,-72.0,260.33,390.50,9877,2025-12-21T16:58:00.905502,54.04
"90776381,100,8,00,E4,32,40,90,B3,C4,41",90776381,5690670,38,-72.0,-66.3333,-71.9999,-72.0,260.33,390.50,9885,2025-12-21T16:58:10.790502,54.04
"90786261,100,8,0F,1D,FB,40,09,2D,E5,41",90786261,5700555,38,-72.0,-66.3333,-71.9999,-72.0,260.33,390.50,9879,2025-12-21T16:58:20.669502,54.04
"90796141,100,8,A6,FE,03,40,8C,A0,EF,41",90796141,5710434,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9880,2025-12-21T16:58:30.549502,54.04
"90806021,100,8,C7,9E,ED,40,4B,5D,DC,41",90806021,5720314,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9877,2025-12-21T16:58:40.426502,54.04
"90815901,100,8,E1,1D,61,40,B9,B0,B9,41",90815901,5730191,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9885,2025-12-21T16:58:50.311502,54.04
"90825781,100,8,AF,D4,A8,40,72,D8,A1,41",90825781,5740076,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9879,2025-12-21T16:59:00.190502,54.04
"90835661,100,8,81,59,BF,40,10,E0,A6,41",90835661,5749955,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9883,2025-12-21T16:59:10.073502,54.04
"90845541,100,8,CC,D0,2E,40,0F,93,C4,41",90845541,5759838,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9880,2025-12-21T16:59:19.953502,54.04
"90855421,100,8,C1,07,FC,40,AF,16,E5,41",90855421,5769718,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9874,2025-12-21T16:59:29.827502,54.04
"90865301,100,8,2D,C7,01,40,CF,96,EF,41",90865301,5779592,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9884,2025-12-21T16:59:39.711502,54.04
"90875181,100,8,65,49,F1,40,1C,21,DC,41",90875181,5789476,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9886,2025-12-21T16:59:49.597502,54.04
"90885061,100,8,8D,F8,55,40,A4,6F,B9,41",90885061,5799362,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9873,2025-12-21T16:59:59.470502,54.04
"90894941,100,8,2B,C8,A5,40,4A,E2,A1,41",90894941,5809235,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9881,2025-12-21T17:00:09.351502,54.04
"90904821,100,8,36,39,C2,40,D2,CD,A6,41",90904821,5819116,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9885,2025-12-21T17:00:19.236502,54.04
"90914701,100,8,3E,B5,37,40,9B,D8,C4,41",90914701,5829001,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9876,2025-12-21T17:00:29.112502,54.04
"90924581,100,8,D0,F4,F9,40,69,46,E5,41",90924581,5838877,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9879,2025-12-21T17:00:38.991502,54.04
"90934461,100,8,C4,71,00,40,98,8C,EF,41",90934461,5848756,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9880,2025-12-21T17:00:48.871502,54.04
"90944341,100,8,70,9E,EF,40,45,3D,DC,41",90944341,5858636,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9883,2025-12-21T17:00:58.754502,54.04
"90954221,100,8,5B,1F,5B,40,0A,8E,B9,41",90954221,5868519,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9881,2025-12-21T17:01:08.635502,54.04
"90964101,100,8,2D,4B,AC,40,5A,CD,A1,41",90964101,5878400,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9881,2025-12-21T17:01:18.516502,54.04
"90973981,100,8,58,09,BC,40,F3,F4,A6,41",90973981,5888281,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9886,2025-12-21T17:01:28.402502,54.04
"90983861,100,8,A9,3B,41,40,30,1E,C5,41",90983861,5898167,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9869,2025-12-21T17:01:38.271502,54.04
"90993741,100,8,74,FA,FA,40,25,30,E5,41",90993741,5908036,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9885,2025-12-21T17:01:48.156502,54.04
"91003621,100,8,16,F5,00,40,6D,91,EF,41",91003621,5917921,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9880,2025-12-21T17:01:58.036502,54.04
"91013501,100,8,1E,16,F3,40,F6,00,DC,41",91013501,5927801,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9881,2025-12-21T17:02:07.917502,54.04
"91023381,100,8,85,3B,50,40,0E,4D,B9,41",91023381,5937682,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9880,2025-12-21T17:02:17.797502,54.04
"91033261,100,8,94,BF,B2,40,DE,B8,A1,41",91033261,5947562,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9880,2025-12-21T17:02:27.677502,54.04
"91043141,100,8,45,F2,BE,40,9C,E2,A6,41",91043141,5957442,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9880,2025-12-21T17:02:37.557502,54.04
"91053021,100,8,72,B4,3C,40,A9,FD,C4,41",91053021,5967322,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9888,2025-12-21T17:02:47.445502,54.04
"91062901,100,8,3C,AE,F8,40,B0,5F,E5,41",91062901,5977210,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9876,2025-12-21T17:02:57.321502,54.04
"91072781,100,8,C8,18,00,40,F7,86,EF,41",91072781,5987086,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9880,2025-12-21T17:03:07.201502,54.04
"91082661,100,8,40,83,F1,40,2E,1D,DC,41",91082661,5996966,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9879,2025-12-21T17:03:17.080502,54.04
"91092541,100,8,D8,42,55,40,68,6B,B9,41",91092541,6006845,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9880,2025-12-21T17:03:26.960502,54.04
"91102421,100,8,86,BD,AF,40,63,C2,A1,41",91102421,6016725,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9884,2025-12-21T17:03:36.844502,54.04
"91112301,100,8,BC,AF,B8,40,F3,09,A7,41",91112301,6026609,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9877,2025-12-21T17:03:46.721502,54.04
"91122181,100,8,8C,8C,46,40,43,43,C5,41",91122181,6036486,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9882,2025-12-21T17:03:56.603502,54.04
"91132061,100,8,79,CE,F9,40,82,49,E5,41",91132061,6046368,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9880,2025-12-21T17:04:06.483502,54.04
"91141941,100,8,68,63,00,40,EA,8B,EF,41",91141941,6056248,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9886,2025-12-21T17:04:16.369502,54.04
"91151821,100,8,D4,C6,F4,40,BE,E0,DB,41",91151821,6066134,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9871,2025-12-21T17:04:26.240502,54.04
"91161701,100,8,2E,A4,4A,40,83,2A,B9,41",91161701,6076005,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9883,2025-12-21T17:04:36.123502,54.04
"91171581,100,8,02,27,B6,40,25,AE,A1,41",91171581,6085888,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9884,2025-12-21T17:04:46.007502,54.04
"91181461,100,8,E5,A0,BB,40,83,F7,A6,41",91181461,6095772,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9877,2025-12-21T17:04:55.884502,54.04
"91191341,100,8,EA,DF,41,40,B9,22,C5,41",91191341,6105649,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9885,2025-12-21T17:05:05.769502,54.04
"91201221,100,8,C2,49,F7,40,DD,78,E5,41",91201221,6115534,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9876,2025-12-21T17:05:15.645502,54.04
"91211101,100,8,81,00,00,40,33,81,EF,41",91211101,6125410,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9885,2025-12-21T17:05:25.530502,54.04
"91220981,100,8,A8,A5,F7,40,12,A4,DB,41",91220981,6135295,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9879,2025-12-21T17:05:35.409502,54.04
"91230861,100,8,53,8A,4F,40,D3,48,B9,41",91230861,6145174,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9881,2025-12-21T17:05:45.290502,54.04
"91240741,100,8,90,2A,B3,40,8D,B7,A1,41",91240741,6155055,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9882,2025-12-21T17:05:55.172502,54.04
"91250621,100,8,CC,4D,B5,40,10,1F,A7,41",91250621,6164937,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9875,2025-12-21T17:06:05.047502,54.04
"91260501,100,8,63,06,4C,40,58,68,C5,41",91260501,6174812,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9881,2025-12-21T17:06:14.928502,54.04
"91270381,100,8,4E,5D,F4,40,DE,A7,E5,41",91270381,6184693,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9886,2025-12-21T17:06:24.814502,54.04
"91280261,100,8,56,12,00,40,44,86,EF,41",91280261,6194579,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9878,2025-12-21T17:06:34.692502,54.04
"91290141,100,8,F4,5A,F6,40,75,C0,DB,41",91290141,6204457,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9883,2025-12-21T17:06:44.575502,54.04
"91300021,100,8,68,34,45,40,06,08,B9,41",91300021,6214340,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9876,2025-12-21T17:06:54.451502,54.04
"91309901,100,8,F8,86,B9,40,8D,A3,A1,41",91309901,6224216,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9885,2025-12-21T17:07:04.336502,54.04
"91319781,100,8,35,46,B8,40,87,0C,A7,41",91319781,6234101,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9878,2025-12-21T17:07:14.214502,54.04
"91329661,100,8,E9,35,47,40,CC,47,C5,41",91329661,6243979,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9884,2025-12-21T17:07:24.098502,54.04
"91339541,100,8,D9,C7,F5,40,F1,91,E5,41",91339541,6253863,38,-73.0,-67.4000,-72.5000,-72.2,260.33,390.50,9877,2025-12-21T17:07:33.975502,53.04
"91349421,100,8,F7,28,00,40,4E,7B,EF,41",91349421,6263740,38,-72.0,-66.3333,-72.2500,-72.2,260.33,390.50,9878,2025-12-21T17:07:43.853502,54.04
"91359301,100,8,B4,02,F9,40,A9,83,DB,41",91359301,6273618,38,-72.0,-66.3333,-72.1250,-72.2,260.33,390.50,9886,2025-12-21T17:07:53.739502,54.04
"91369181,100,8,B9,F7,49,40,4A,26,B9,41",91369181,6283504,38,-72.0,-66.3333,-72.0625,-72.2,260.33,390.50,9873,2025-12-21T17:08:03.612502,54.04
"91379061,100,8,24,91,B6,40,D8,AC,A1,41",91379061,6293377,38,-72.0,-66.3333,-72.0312,-72.0,260.33,390.50,9881,2025-12-21T17:08:13.493502,54.04
"91388941,100,8,AE,E4,B1,40,48,34,A7,41",91388941,6303258,38,-72.0,-66.3333,-72.0156,-72.0,260.33,390.50,9881,2025-12-21T17:08:23.374502,54.04
"91398821,100,8,55,A7,51,40,6F,8D,C5,41",91398821,6313139,38,-72.0,-66.3333,-72.0078,-72.0,260.33,390.50,9880,2025-12-21T17:08:33.254502,54.04
"91408701,100,8,8A,A5,F2,40,C2,C0,E5,41",91408701,6323019,38,-72.0,-66.3333,-72.0039,-72.0,260.33,390.50,9884,2025-12-21T17:08:43.138502,54.04
"91418581,100,8,FB,01,00,40,7D,80,EF,41",91418581,6332903,38,-72.0,-66.3333,-72.0020,-72.0,260.33,390.50,9883,2025-12-21T17:08:53.021502,54.04
"91428461,100,8,F6,D1,F7,40,1C,A0,DB,41",91428461,6342786,38,-72.0,-66.3333,-72.0010,-72.0,260.33,390.50,9876,2025-12-21T17:09:02.897502,54.04
"91438341,100,8,0A,EE,3F,40,96,E5,B8,41",91438341,6352662,38,-72.0,-66.3333,-72.0005,-72.0,260.33,390.50,9879,2025-12-21T17:09:12.776502,54.04
"91448221,100,8,52,DE,BC,40,16,99,A1,41",91448221,6362541,38,-72.0,-66.3333,-72.0002,-72.0,260.33,390.50,9881,2025-12-21T17:09:22.657502,54.04
"91458101,100,8,E4,6D,AB,40,6E,5C,A7,41",91458101,6372422,38,-72.0,-66.3333,-72.0001,-72.0,260.33,390.50,9883,2025-12-21T17:09:32.540502,54.04
"91467981,100,8,A2,B4,4C,40,E2,6C,C5,41",91467981,6382305,38,-72.0,-66.3333,-72.0001,-72.0,260.33,390.50,9880,2025-12-21T17:09:42.420502,54.04
"91477861,100,8,04,29,F4,40,EB,AA,E5,41",91477861,6392185,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9877,2025-12-21T17:09:52.297502,54.04
"91487741,100,8,1C,92,00,40,46,75,EF,41",91487741,6402062,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9881,2025-12-21T17:10:02.178502,54.04
"91497621,100,8,BC,41,FA,40,2F,63,DB,41",91497621,6411943,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9886,2025-12-21T17:10:12.064502,54.04
"91507501,100,8,8D,7C,36,40,0F,A5,B8,41",91507501,6421829,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9876,2025-12-21T17:10:21.940502,54.04
"91517381,100,8,1C,F0,B9,40,44,A2,A1,41",91517381,6431705,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9880,2025-12-21T17:10:31.820502,54.04
"91527261,100,8,87,75,AE,40,9E,49,A7,41",91527261,6441585,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9888,2025-12-21T17:10:41.708502,54.04
"91537141,100,8,7B,6D,57,40,89,B2,C5,41",91537141,6451473,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9871,2025-12-21T17:10:51.579502,54.04
"91547021,100,8,E7,D1,F0,40,8C,D9,E5,41",91547021,6461344,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9883,2025-12-21T17:11:01.462502,54.04
"91556901,100,8,BC,05,02,40,97,69,EF,41",91556901,6471227,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9881,2025-12-21T17:11:11.343502,54.04
"91566781,100,8,5C,2B,F9,40,B1,7F,DB,41",91566781,6481108,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9880,2025-12-21T17:11:21.223502,54.04
"91576661,100,8,DA,D2,3A,40,32,C3,B8,41",91576661,6490988,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9878,2025-12-21T17:11:31.101502,54.04
"91586541,100,8,F1,2B,C0,40,C1,8E,A1,41",91586541,6500866,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9885,2025-12-21T17:11:40.986502,54.04
"91596421,100,8,8B,F6,A7,40,F8,71,A7,41",91596421,6510751,38,-72.0,-66.3333,-72.0000,-72.0,260.33,390.50,9877,2025-12-21T17:11:50.863502,54.04
