payload,time_since_boot_ms,time_since_transmission_init_ms,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp,snr_db
"867458,100,8,B6,72,50,40,D7,43,A1,41",867458,785829,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,403,2025-12-11T15:02:45.009373,78.02
"867858,100,8,D7,0D,8B,40,F1,B1,A1,41",867858,786232,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,394,2025-12-11T15:02:45.403373,78.02
"868258,100,8,E4,30,B1,40,BA,2F,A2,41",868258,786626,36,-43.0,-35.4000,-42.5000,-42.2,23.34,26.25,393,2025-12-11T15:02:45.796373,77.02
"868658,100,8,A4,55,CC,40,3E,98,A2,41",868658,787019,36,-42.0,-34.3333,-42.2500,-42.2,23.34,26.25,411,2025-12-11T15:02:46.207373,78.02
"869058,100,8,5D,FE,E9,40,FC,30,A3,41",869058,787430,36,-42.0,-34.3333,-42.1250,-42.2,23.34,26.25,401,2025-12-11T15:02:46.608373,78.02
"869458,100,8,82,F8,FB,40,CD,D8,A3,41",869458,787831,36,-42.0,-34.3333,-42.0625,-42.2,23.34,26.25,401,2025-12-11T15:02:47.009373,78.02
"869858,100,8,F3,FE,FF,40,65,60,A4,41",869858,788232,36,-42.0,-34.3333,-42.0313,-42.0,23.34,26.25,397,2025-12-11T15:02:47.406373,78.02
"870258,100,8,87,12,F8,40,EF,21,A5,41",870258,788629,36,-42.0,-34.3333,-42.0156,-42.0,23.34,26.25,399,2025-12-11T15:02:47.805373,78.02
"870658,100,8,8D,D9,E8,40,7A,BC,A5,41",870658,789028,36,-42.0,-34.3333,-42.0078,-42.0,23.34,26.25,388,2025-12-11T15:02:48.193373,78.02
"871058,100,8,90,C0,CA,40,C9,96,A6,41",871058,789416,36,-42.0,-34.3333,-42.0039,-42.0,23.34,26.25,399,2025-12-11T15:02:48.592373,78.02
"871458,100,8,AB,E7,A5,40,C7,7E,A7,41",871458,789815,36,-42.0,-34.3333,-42.0020,-42.0,23.34,26.25,405,2025-12-11T15:02:48.997373,78.02
"871858,100,8,33,53,89,40,88,35,A8,41",871858,790220,36,-42.0,-34.3333,-42.0010,-42.0,23.34,26.25,408,2025-12-11T15:02:49.405373,78.02
"872258,100,8,BF,93,4D,40,90,34,A9,41",872258,790628,36,-42.0,-34.3333,-42.0005,-42.0,23.34,26.25,398,2025-12-11T15:02:49.803373,78.02
"872658,100,8,B2,91,1A,40,35,40,AA,41",872658,791026,36,-42.0,-34.3333,-42.0002,-42.0,23.34,26.25,392,2025-12-11T15:02:50.195373,78.02
"873058,100,8,C2,28,05,40,F6,10,AB,41",873058,791418,36,-42.0,-34.3333,-42.0001,-42.0,23.34,26.25,410,2025-12-11T15:02:50.605373,78.02
"873458,100,8,2B,B1,02,40,A2,31,AC,41",873458,791828,36,-42.0,-34.3333,-42.0001,-42.0,23.34,26.25,396,2025-12-11T15:02:51.001373,78.02
"873858,100,8,8D,9D,14,40,A3,11,AD,41",873858,792224,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,393,2025-12-11T15:02:51.394373,78.02
"874258,100,8,78,D9,43,40,ED,45,AE,41",874258,792617,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,394,2025-12-11T15:02:51.788373,78.02
"874658,100,8,93,57,83,40,C0,84,AF,41",874658,793011,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,413,2025-12-11T15:02:52.201373,78.02
"875058,100,8,CC,B2,9F,40,7A,7A,B0,41",875058,793424,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,393,2025-12-11T15:02:52.594373,78.02
"875458,100,8,30,1B,C5,40,81,CA,B1,41",875458,793817,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,403,2025-12-11T15:02:52.997373,78.02
"875858,100,8,DE,A7,E4,40,A0,23,B3,41",875858,794220,36,-38.0,-30.0667,-40.0000,-41.0,23.34,26.25,394,2025-12-11T15:02:53.391373,82.02
"876258,100,8,2F,6B,F5,40,1A,2C,B4,41",876258,794614,36,-42.0,-34.3333,-41.0000,-41.0,23.34,26.25,409,2025-12-11T15:02:53.800373,78.02
"876658,100,8,DB,BC,FF,40,CE,93,B5,41",876658,795023,36,-42.0,-34.3333,-41.5000,-41.0,23.34,26.25,394,2025-12-11T15:02:54.194373,78.02
"877058,100,8,1E,F1,FA,40,0D,03,B7,41",877058,795417,36,-42.0,-34.3333,-41.7500,-41.0,23.34,26.25,398,2025-12-11T15:02:54.592373,78.02
"877458,100,8,F2,CA,ED,40,16,1B,B8,41",877458,795815,36,-42.0,-34.3333,-41.8750,-42.0,23.34,26.25,405,2025-12-11T15:02:54.997373,78.02
"877858,100,8,0E,BF,D1,40,1E,96,B9,41",877858,796220,36,-42.0,-34.3333,-41.9375,-42.0,23.34,26.25,398,2025-12-11T15:02:55.395373,78.02
"878258,100,8,BA,42,B7,40,4C,B6,BA,41",878258,796618,36,-42.0,-34.3333,-41.9688,-42.0,23.34,26.25,400,2025-12-11T15:02:55.795373,78.02
"878658,100,8,80,27,91,40,40,3B,BC,41",878658,797018,36,-42.0,-34.3333,-41.9844,-42.0,23.34,26.25,398,2025-12-11T15:02:56.193373,78.02
"879058,100,8,94,C8,5A,40,07,C5,BD,41",879058,797416,36,-42.0,-34.3333,-41.9922,-42.0,23.34,26.25,392,2025-12-11T15:02:56.585373,78.02
"879458,100,8,C2,16,2F,40,25,EF,BE,41",879458,797808,36,-42.0,-34.3333,-41.9961,-42.0,23.34,26.25,406,2025-12-11T15:02:56.991373,78.02
"879858,100,8,8A,7A,09,40,D6,7F,C0,41",879858,798214,36,-42.0,-34.3333,-41.9980,-42.0,23.34,26.25,405,2025-12-11T15:02:57.396373,78.02
"880258,100,8,3F,AF,00,40,99,13,C2,41",880258,798619,36,-42.0,-34.3333,-41.9990,-42.0,23.34,26.25,395,2025-12-11T15:02:57.791373,78.02
"880658,100,8,38,04,0E,40,0C,44,C3,41",880658,799014,36,-42.0,-34.3333,-41.9995,-42.0,23.34,26.25,395,2025-12-11T15:02:58.186373,78.02
"881058,100,8,07,1C,38,40,A2,DB,C4,41",881058,799409,36,-42.0,-34.3333,-41.9998,-42.0,23.34,26.25,405,2025-12-11T15:02:58.591373,78.02
"881458,100,8,18,A8,77,40,80,74,C6,41",881458,799814,36,-42.0,-34.3333,-41.9999,-42.0,23.34,26.25,396,2025-12-11T15:02:58.987373,78.02
"881858,100,8,11,B9,97,40,9A,A7,C7,41",881858,800210,36,-42.0,-34.3333,-41.9999,-42.0,23.34,26.25,405,2025-12-11T15:02:59.392373,78.02
"882258,100,8,0A,9F,BD,40,26,41,C9,41",882258,800615,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,401,2025-12-11T15:02:59.793373,78.02
"882658,100,8,B0,48,D7,40,02,74,CA,41",882658,801016,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,397,2025-12-11T15:03:00.190373,78.02
"883058,100,8,9D,7B,F1,40,3A,0C,CC,41",883058,801413,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,391,2025-12-11T15:03:00.581373,78.02
"883458,100,8,43,D1,FE,40,C9,A2,CD,41",883458,801804,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,399,2025-12-11T15:03:00.980373,78.02
"883858,100,8,95,05,FF,40,3A,D2,CE,41",883858,802203,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,412,2025-12-11T15:03:01.392373,78.02
"884258,100,8,9C,32,F2,40,52,64,D0,41",884258,802615,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,396,2025-12-11T15:03:01.788373,78.02
"884658,100,8,79,65,D8,40,FB,F2,D1,41",884658,803011,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,401,2025-12-11T15:03:02.189373,78.02
"885058,100,8,4B,EB,BE,40,56,1B,D3,41",885058,803412,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,396,2025-12-11T15:03:02.585373,78.02
"885458,100,8,15,16,99,40,73,A2,D4,41",885458,803808,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,392,2025-12-11T15:03:02.977373,78.02
"885858,100,8,9B,B0,68,40,63,24,D6,41",885858,804200,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,411,2025-12-11T15:03:03.388373,78.02
"886258,100,8,38,0E,3A,40,13,42,D7,41",886258,804611,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,396,2025-12-11T15:03:03.784373,78.02
"886658,100,8,77,0F,0F,40,7B,B9,D8,41",886658,805007,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,401,2025-12-11T15:03:04.185373,78.02
"887058,100,8,4B,EF,00,40,92,CE,D9,41",887058,805408,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,391,2025-12-11T15:03:04.576373,78.02
"887458,100,8,FE,A5,08,40,9A,39,DB,41",887458,805799,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,413,2025-12-11T15:03:04.989373,78.02
"887858,100,8,2C,4F,2D,40,C2,9C,DC,41",887858,806212,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,395,2025-12-11T15:03:05.384373,78.02
"888258,100,8,33,78,58,40,9D,A1,DD,41",888258,806607,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,399,2025-12-11T15:03:05.783373,78.02
"888658,100,8,FE,CD,8F,40,A2,F5,DE,41",888658,807006,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,401,2025-12-11T15:03:06.184373,78.02
"889058,100,8,73,EE,B5,40,40,40,E0,41",889058,807407,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,396,2025-12-11T15:03:06.580373,78.02
"889458,100,8,55,92,D0,40,B9,31,E1,41",889458,807803,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,398,2025-12-11T15:03:06.978373,78.02
"889858,100,8,C7,FB,EC,40,9E,6A,E2,41",889858,808201,36,-42.0,-34.3333,-42.0000,-42.0,23.34,26.25,402,2025-12-11T15:03:07.380373,78.02
"890258,100,8,9C,7E,FA,40,38,4E,E3,41",890258,808603,36,-41.0,-33.2667,-41.5000,-41.8,23.34,26.25,398,2025-12-11T15:03:07.778373,79.02
"890658,100,8,3B,D4,FF,40,DE,73,E4,41",890658,809001,36,-42.0,-34.3333,-41.7500,-41.8,23.34,26.25,404,2025-12-11T15:03:08.182373,78.02
"891058,100,8,C0,08,F6,40,DC,8D,E5,41",891058,809405,36,-42.0,-34.3333,-41.8750,-41.8,23.34,26.25,399,2025-12-11T15:03:08.581373,78.02
"891458,100,8,CA,9A,E5,40,70,59,E6,41",891458,809804,36,-42.0,-34.3333,-41.9375,-41.8,23.34,26.25,397,2025-12-11T15:03:08.978373,78.02
"891858,100,8,1E,5D,C6,40,F7,5D,E7,41",891858,810201,36,-42.0,-34.3333,-41.9687,-42.0,23.34,26.25,402,2025-12-11T15:03:09.380373,78.02
"892258,100,8,E8,10,A1,40,A5,55,E8,41",892258,810603,36,-42.0,-34.3333,-41.9844,-42.0,23.34,26.25,395,2025-12-11T15:03:09.775373,78.02
"892658,100,8,76,A6,84,40,BD,06,E9,41",892658,810998,36,-42.0,-34.3333,-41.9922,-42.0,23.34,26.25,393,2025-12-11T15:03:10.168373,78.02
"893058,100,8,D3,F2,45,40,FF,E6,E9,41",893058,811391,36,-42.0,-34.3333,-41.9961,-42.0,23.34,26.25,409,2025-12-11T15:03:10.577373,78.02
"893458,100,8,A7,DD,15,40,5F,B9,EA,41",893458,811800,36,-42.0,-34.3333,-41.9980,-42.0,23.34,26.25,406,2025-12-11T15:03:10.983373,78.02
"893858,100,8,EE,2A,03,40,D7,4D,EB,41",893858,812206,36,-42.0,-34.3333,-41.9990,-42.0,23.34,26.25,390,2025-12-11T15:03:11.373373,78.02
"894258,100,8,62,8C,04,40,1F,07,EC,41",894258,812596,36,-42.0,-34.3333,-41.9995,-42.0,23.34,26.25,400,2025-12-11T15:03:11.773373,78.02
"894658,100,8,99,32,19,40,6A,88,EC,41",894658,812996,36,-42.0,-34.3333,-41.9998,-42.0,23.34,26.25,403,2025-12-11T15:03:12.176373,78.02
"895058,100,8,70,64,4B,40,B1,27,ED,41",895058,813399,36,-42.0,-34.3333,-41.9999,-42.0,23.34,26.25,397,2025-12-11T15:03:12.573373,78.02
