payload,time_since_boot_ms,time_since_transmission_init_ms,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp,snr_db
"11498998,100,8,E8,B4,FE,40,86,64,C2,41",11498998,10553606,38,-62.0,-55.6667,-61.9902,-62.0,27.68,41.52,1256,2025-12-19T21:03:08.506336,55.01
"11500249,100,8,95,F4,D0,40,19,B1,BD,41",11500249,10554862,38,-62.0,-55.6667,-61.9951,-62.0,27.68,41.52,1251,2025-12-19T21:03:09.757336,55.01
"11501497,100,8,9A,38,59,40,E3,82,B9,41",11501497,10556113,38,-61.0,-54.6000,-61.4976,-61.8,27.68,41.52,1244,2025-12-19T21:03:11.001336,56.01
"11502747,100,8,56,D9,00,40,83,81,B5,41",11502747,10557357,38,-63.0,-56.7333,-62.2488,-62.0,27.68,41.52,1248,2025-12-19T21:03:12.249336,54.01
"11503997,100,8,C0,C5,85,40,9A,64,B1,41",11503997,10558605,38,-60.0,-53.5333,-61.1244,-61.5,27.68,41.52,1250,2025-12-19T21:03:13.499336,57.01
"11505247,100,8,82,67,E6,40,34,E8,AD,41",11505247,10559855,38,-62.0,-55.6667,-61.5622,-61.5,27.68,41.52,1250,2025-12-19T21:03:14.749336,55.01
"11506497,100,8,0A,19,FA,40,8E,BC,AA,41",11506497,10561105,38,-62.0,-55.6667,-61.7811,-61.8,27.68,41.52,1249,2025-12-19T21:03:15.998336,55.01
"11507747,100,8,12,C2,A1,40,B4,AE,A7,41",11507747,10562354,38,-61.0,-54.6000,-61.3905,-61.2,27.68,41.52,1256,2025-12-19T21:03:17.254336,56.01
"11508997,100,8,06,83,16,40,4B,4A,A5,41",11508997,10563610,38,-62.0,-55.6667,-61.6953,-61.8,27.68,41.52,1247,2025-12-19T21:03:18.501336,55.01
"11510247,100,8,B7,B9,22,40,4C,51,A3,41",11510247,10564857,38,-62.0,-55.6667,-61.8476,-61.8,27.68,41.52,1252,2025-12-19T21:03:19.753336,55.01
"11511497,100,8,00,D4,B6,40,06,AC,A1,41",11511497,10566109,38,-62.0,-55.6667,-61.9238,-61.8,27.68,41.52,1250,2025-12-19T21:03:21.003336,55.01
"11512748,100,8,E1,74,FD,40,B7,A5,A0,41",11512748,10567359,38,-62.0,-55.6667,-61.9619,-62.0,27.68,41.52,1243,2025-12-19T21:03:22.246336,55.01
"11513996,100,8,0F,53,D6,40,85,12,A0,41",11513996,10568602,38,-62.0,-55.6667,-61.9810,-62.0,27.68,41.52,1251,2025-12-19T21:03:23.497336,55.01
"11515246,100,8,FE,33,64,40,B8,0C,A0,41",11515246,10569853,38,-62.0,-55.6667,-61.9905,-62.0,27.68,41.52,1254,2025-12-19T21:03:24.751336,55.01
"11516496,100,8,DC,12,00,40,8C,82,A0,41",11516496,10571107,38,-61.0,-54.6000,-61.4952,-61.8,27.68,41.52,1250,2025-12-19T21:03:26.001336,56.01
"11517746,100,8,3A,69,7F,40,5E,8E,A1,41",11517746,10572357,38,-62.0,-55.6667,-61.7476,-61.8,27.68,41.52,1243,2025-12-19T21:03:27.244336,55.01
"11518996,100,8,C4,EB,E1,40,59,00,A3,41",11518996,10573600,38,-62.0,-55.6667,-61.8738,-61.8,27.68,41.52,1249,2025-12-19T21:03:28.493336,55.01
"11520246,100,8,F4,18,FC,40,D2,E4,A4,41",11520246,10574849,38,-62.0,-55.6667,-61.9369,-61.8,27.68,41.52,1249,2025-12-19T21:03:29.742336,55.01
"11521496,100,8,BC,1E,A8,40,FE,70,A7,41",11521496,10576098,38,-61.0,-54.6000,-61.4685,-61.8,27.68,41.52,1258,2025-12-19T21:03:31.000336,56.01
"11522746,100,8,2A,DE,1C,40,64,30,AA,41",11522746,10577356,38,-62.0,-55.6667,-61.7342,-61.8,27.68,41.52,1249,2025-12-19T21:03:32.249336,55.01
"11523996,100,8,86,C4,1B,40,0A,4C,AD,41",11523996,10578605,38,-62.0,-55.6667,-61.8671,-61.8,27.68,41.52,1248,2025-12-19T21:03:33.497336,55.01
"11525247,100,8,F5,97,B0,40,E6,0D,B1,41",11525247,10579853,38,-61.0,-54.6000,-61.4336,-61.5,27.68,41.52,1248,2025-12-19T21:03:34.745336,56.01
"11526495,100,8,80,CB,FB,40,2E,CA,B4,41",11526495,10581101,38,-62.0,-55.6667,-61.7168,-61.8,27.68,41.52,1248,2025-12-19T21:03:35.993336,55.01
"11527745,100,8,9B,AE,E2,40,E9,C1,B8,41",11527745,10582349,38,-62.0,-55.6667,-61.8584,-61.8,27.68,41.52,1246,2025-12-19T21:03:37.239336,55.01
"11528995,100,8,DD,96,6F,40,55,4B,BD,41",11528995,10583595,38,-61.0,-54.6000,-61.4292,-61.5,27.68,41.52,1252,2025-12-19T21:03:38.491336,56.01
"11530245,100,8,BD,24,00,40,04,97,C1,41",11530245,10584847,38,-62.0,-55.6667,-61.7146,-61.8,27.68,41.52,1250,2025-12-19T21:03:39.741336,55.01
"11531495,100,8,C4,8F,73,40,D4,5C,C6,41",11531495,10586097,38,-63.0,-56.7333,-62.3573,-62.0,27.68,41.52,1253,2025-12-19T21:03:40.994336,54.01
"11532745,100,8,B7,25,DD,40,8C,C2,CA,41",11532745,10587350,38,-63.0,-56.7333,-62.6786,-62.2,27.68,41.52,1243,2025-12-19T21:03:42.237336,54.01
"11533995,100,8,0C,B1,FD,40,BA,1F,CF,41",11533995,10588593,38,-59.0,-52.4667,-60.8393,-61.8,27.68,41.52,1253,2025-12-19T21:03:43.490336,58.01
"11535245,100,8,3E,72,AE,40,DE,C8,D3,41",11535245,10589846,38,-60.0,-53.5333,-60.4197,-61.2,27.68,41.52,1248,2025-12-19T21:03:44.738336,57.01
"11536495,100,8,35,F1,23,40,DF,E8,D7,41",11536495,10591094,38,-62.0,-55.6667,-61.2098,-61.0,27.68,41.52,1248,2025-12-19T21:03:45.986336,55.01
"11537746,100,8,77,88,15,40,A4,D7,DB,41",11537746,10592342,38,-62.0,-55.6667,-61.6049,-60.8,27.68,41.52,1254,2025-12-19T21:03:47.240336,55.01
"11538994,100,8,36,49,AA,40,82,DB,DF,41",11538994,10593596,38,-62.0,-55.6667,-61.8025,-61.5,27.68,41.52,1240,2025-12-19T21:03:48.480336,55.01
"11540244,100,8,A4,BA,F9,40,E3,3C,E3,41",11540244,10594836,38,-62.0,-55.6667,-61.9012,-62.0,27.68,41.52,1255,2025-12-19T21:03:49.735336,55.01
"11541494,100,8,94,1D,E7,40,FB,49,E6,41",11541494,10596091,38,-63.0,-56.7333,-62.4506,-62.2,27.68,41.52,1253,2025-12-19T21:03:50.988336,54.01
"11542744,100,8,62,54,7B,40,E4,32,E9,41",11542744,10597344,38,-63.0,-56.7333,-62.7253,-62.5,27.68,41.52,1249,2025-12-19T21:03:52.237336,54.01
"11543994,100,8,E5,0E,01,40,93,72,EB,41",11543994,10598593,38,-62.0,-55.6667,-62.3627,-62.5,27.68,41.52,1251,2025-12-19T21:03:53.488336,55.01
"11545244,100,8,79,0C,68,40,48,69,ED,41",11545244,10599844,38,-63.0,-56.7333,-62.6813,-62.8,27.68,41.52,1250,2025-12-19T21:03:54.738336,54.01
"11546494,100,8,BB,1A,D8,40,3C,BD,EE,41",11546494,10601094,38,-62.0,-55.6667,-62.3407,-62.5,27.68,41.52,1246,2025-12-19T21:03:55.984336,55.01
"11547744,100,8,86,DF,FE,40,4E,99,EF,41",11547744,10602340,38,-62.0,-55.6667,-62.1703,-62.2,27.68,41.52,1252,2025-12-19T21:03:57.236336,55.01
"11548994,100,8,77,B5,B4,40,94,FD,EF,41",11548994,10603592,38,-59.0,-52.4667,-60.5852,-61.5,27.68,41.52,1246,2025-12-19T21:03:58.482336,58.01
"11550245,100,8,2A,B4,2B,40,25,D8,EF,41",11550245,10604838,38,-62.0,-55.6667,-61.2926,-61.2,27.68,41.52,1248,2025-12-19T21:03:59.730336,55.01
"11551493,100,8,93,0C,10,40,69,37,EF,41",11551493,10606086,38,-62.0,-55.6667,-61.6463,-61.2,27.68,41.52,1250,2025-12-19T21:04:00.980336,55.01
"11552743,100,8,DF,EE,A3,40,C5,FD,ED,41",11552743,10607336,38,-61.0,-54.6000,-61.3231,-61.0,27.68,41.52,1252,2025-12-19T21:04:02.232336,56.01
"11553993,100,8,A3,44,F7,40,3C,63,EC,41",11553993,10608588,38,-61.0,-54.6000,-61.1616,-61.5,27.68,41.52,1247,2025-12-19T21:04:03.479336,56.01
"11555243,100,8,62,3C,EB,40,19,58,EA,41",11555243,10609835,38,-62.0,-55.6667,-61.5808,-61.5,27.68,41.52,1250,2025-12-19T21:04:04.729336,55.01
"11556493,100,8,A8,AF,83,40,73,A4,E7,41",11556493,10611085,38,-62.0,-55.6667,-61.7904,-61.5,27.68,41.52,1254,2025-12-19T21:04:05.983336,55.01
"11557743,100,8,4B,D0,02,40,D1,C3,E4,41",11557743,10612339,38,-62.0,-55.6667,-61.8952,-61.8,27.68,41.52,1244,2025-12-19T21:04:07.227336,55.01
"11558993,100,8,D2,FF,4C,40,2C,8A,E1,41",11558993,10613583,38,-62.0,-55.6667,-61.9476,-62.0,27.68,41.52,1255,2025-12-19T21:04:08.482336,55.01
"11560243,100,8,81,D0,D2,40,B4,AB,DD,41",11560243,10614838,38,-62.0,-55.6667,-61.9738,-62.0,27.68,41.52,1245,2025-12-19T21:04:09.727336,55.01
"11561493,100,8,0D,A3,FF,40,4F,D9,D9,41",11561493,10616083,38,-60.0,-53.5333,-60.9869,-61.5,27.68,41.52,1251,2025-12-19T21:04:10.978336,57.01
