payload,time_since_boot_ms,time_since_transmission_init_ms,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp,snr_db
"2517064,100,8,F2,B6,00,40,8A,EA,CD,41",2517064,2279999,37,-49.0,-41.8000,-49.0331,-49.0,21.70,32.55,738,2025-12-13T17:55:26.443933,71.02
"2517793,100,8,DC,5B,38,40,7F,22,CB,41",2517793,2280737,37,-50.0,-42.8667,-49.5165,-49.2,21.70,32.55,728,2025-12-13T17:55:27.171933,70.02
"2518522,100,8,0A,E6,97,40,84,56,C8,41",2518522,2281465,37,-48.0,-40.7333,-48.7583,-49.0,21.70,32.55,725,2025-12-13T17:55:27.896933,72.02
"2519251,100,8,70,53,CF,40,5A,F0,C5,41",2519251,2282190,37,-49.0,-41.8000,-48.8791,-49.0,21.70,32.55,729,2025-12-13T17:55:28.625933,71.02
"2519981,100,8,27,01,FA,40,61,26,C3,41",2519981,2282919,37,-50.0,-42.8667,-49.4396,-49.2,21.70,32.55,738,2025-12-13T17:55:29.363933,70.02
"2520710,100,8,CD,23,FD,40,1D,C7,C0,41",2520710,2283657,37,-49.0,-41.8000,-49.2198,-49.0,21.70,32.55,720,2025-12-13T17:55:30.083933,71.02
"2521440,100,8,EC,40,D8,40,33,0B,BE,41",2521440,2284377,37,-49.0,-41.8000,-49.1099,-49.2,21.70,32.55,724,2025-12-13T17:55:30.807933,71.02
"2522169,100,8,11,E9,98,40,C4,5B,BB,41",2522169,2285101,37,-47.0,-39.6667,-48.0549,-48.8,21.70,32.55,737,2025-12-13T17:55:31.544933,73.02
"2522898,100,8,9E,2E,48,40,08,1B,B9,41",2522898,2285838,37,-50.0,-42.8667,-49.0275,-48.8,21.70,32.55,723,2025-12-13T17:55:32.267933,70.02
"2523629,100,8,87,B5,03,40,A8,8B,B6,41",2523629,2286561,37,-48.0,-40.7333,-48.5137,-48.5,21.70,32.55,737,2025-12-13T17:55:33.004933,72.02
"2524359,100,8,D0,CA,17,40,2C,12,B4,41",2524359,2287298,37,-49.0,-41.8000,-48.7569,-48.5,21.70,32.55,721,2025-12-13T17:55:33.725933,71.02
"2525087,100,8,A9,71,69,40,F5,06,B2,41",2525087,2288019,37,-49.0,-41.8000,-48.8784,-49.0,21.70,32.55,732,2025-12-13T17:55:34.457933,71.02
"2525817,100,8,62,1A,B6,40,41,BE,AF,41",2525817,2288751,37,-49.0,-41.8000,-48.9392,-48.8,21.70,32.55,723,2025-12-13T17:55:35.180933,71.02
"2526546,100,8,E8,FD,E6,40,30,E1,AD,41",2526546,2289474,37,-49.0,-41.8000,-48.9696,-49.0,21.70,32.55,737,2025-12-13T17:55:35.917933,71.02
"2527276,100,8,D1,ED,FF,40,23,D3,AB,41",2527276,2290211,37,-48.0,-40.7333,-48.4848,-48.8,21.70,32.55,737,2025-12-13T17:55:36.654933,72.02
"2528005,100,8,CD,BF,EB,40,6B,E8,A9,41",2528005,2290948,37,-48.0,-40.7333,-48.2424,-48.5,21.70,32.55,718,2025-12-13T17:55:37.372933,72.02
"2528734,100,8,FE,37,BD,40,BE,61,A8,41",2528734,2291666,37,-49.0,-41.8000,-48.6212,-48.5,21.70,32.55,736,2025-12-13T17:55:38.108933,71.02
"2529464,100,8,B7,DF,76,40,DF,BE,A6,41",2529464,2292402,37,-50.0,-42.8667,-49.3106,-48.8,21.70,32.55,726,2025-12-13T17:55:38.834933,70.02
"2530193,100,8,E4,B3,15,40,B2,45,A5,41",2530193,2293128,37,-50.0,-42.8667,-49.6553,-49.2,21.70,32.55,732,2025-12-13T17:55:39.566933,70.02
"2530923,100,8,17,61,01,40,FF,24,A4,41",2530923,2293860,37,-50.0,-42.8667,-49.8277,-49.8,21.70,32.55,721,2025-12-13T17:55:40.287933,70.02
"2531652,100,8,25,01,3D,40,FF,FD,A2,41",2531652,2294581,37,-49.0,-41.8000,-49.4138,-49.8,21.70,32.55,735,2025-12-13T17:55:41.022933,71.02
"2532380,100,8,7E,92,91,40,06,26,A2,41",2532380,2295316,37,-50.0,-42.8667,-49.7069,-49.8,21.70,32.55,734,2025-12-13T17:55:41.756933,70.02
"2533110,100,8,85,1B,D2,40,2F,56,A1,41",2533110,2296050,37,-50.0,-42.8667,-49.8535,-49.8,21.70,32.55,721,2025-12-13T17:55:42.477933,70.02
"2533839,100,8,91,13,FB,40,D2,B6,A0,41",2533839,2296771,37,-49.0,-41.8000,-49.4267,-49.5,21.70,32.55,724,2025-12-13T17:55:43.201933,71.02
"2534568,100,8,1F,4E,FC,40,68,55,A0,41",2534568,2297495,37,-50.0,-42.8667,-49.7134,-49.8,21.70,32.55,729,2025-12-13T17:55:43.930933,70.02
"2535298,100,8,31,9B,D5,40,F7,11,A0,41",2535298,2298224,37,-50.0,-42.8667,-49.8567,-49.8,21.70,32.55,724,2025-12-13T17:55:44.654933,70.02
"2536027,100,8,07,B2,95,40,98,00,A0,41",2536027,2298948,37,-49.0,-41.8000,-49.4283,-49.5,21.70,32.55,738,2025-12-13T17:55:45.392933,71.02
"2536756,100,8,9E,34,43,40,9F,19,A0,41",2536756,2299686,37,-49.0,-41.8000,-49.2142,-49.5,21.70,32.55,726,2025-12-13T17:55:46.118933,71.02
"2537486,100,8,82,8D,02,40,45,65,A0,41",2537486,2300412,37,-50.0,-42.8667,-49.6071,-49.5,21.70,32.55,731,2025-12-13T17:55:46.849933,70.02
"2538216,100,8,D8,05,12,40,A8,CD,A0,41",2538216,2301143,37,-49.0,-41.8000,-49.3035,-49.2,21.70,32.55,733,2025-12-13T17:55:47.582933,71.02
"2538945,100,8,5D,41,6F,40,0D,75,A1,41",2538945,2301876,37,-49.0,-41.8000,-49.1518,-49.2,21.70,32.55,726,2025-12-13T17:55:48.308933,71.02
"2539673,100,8,4E,3B,B9,40,C6,4C,A2,41",2539673,2302602,37,-50.0,-42.8667,-49.5759,-49.5,21.70,32.55,721,2025-12-13T17:55:49.029933,70.02
"2540402,100,8,E0,1F,E9,40,59,2B,A3,41",2540402,2303323,37,-50.0,-42.8667,-49.7879,-49.5,21.70,32.55,732,2025-12-13T17:55:49.761933,70.02
"2541132,100,8,B6,FF,FF,40,D8,59,A4,41",2541132,2304055,37,-49.0,-41.8000,-49.3940,-49.5,21.70,32.55,730,2025-12-13T17:55:50.491933,71.02
"2541861,100,8,35,B9,E9,40,0A,B5,A5,41",2541861,2304785,37,-49.0,-41.8000,-49.1970,-49.5,21.70,32.55,731,2025-12-13T17:55:51.222933,71.02
"2542590,100,8,A5,20,BA,40,EE,00,A7,41",2542590,2305516,37,-49.0,-41.8000,-49.0985,-49.2,21.70,32.55,726,2025-12-13T17:55:51.948933,71.02
"2543320,100,8,37,F2,70,40,78,AA,A8,41",2543320,2306242,37,-50.0,-42.8667,-49.5492,-49.2,21.70,32.55,737,2025-12-13T17:55:52.685933,70.02
"2544049,100,8,4A,D1,12,40,4B,7B,AA,41",2544049,2306979,37,-49.0,-41.8000,-49.2746,-49.2,21.70,32.55,722,2025-12-13T17:55:53.407933,71.02
"2544778,100,8,6B,42,02,40,45,27,AC,41",2544778,2307701,37,-49.0,-41.8000,-49.1373,-49.2,21.70,32.55,735,2025-12-13T17:55:54.142933,71.02
"2545509,100,8,5B,CC,41,40,E2,3A,AE,41",2545509,2308436,37,-49.0,-41.8000,-49.0687,-49.2,21.70,32.55,720,2025-12-13T17:55:54.862933,71.02
"2546238,100,8,84,C5,94,40,60,1C,B0,41",2546238,2309156,37,-49.0,-41.8000,-49.0343,-49.0,21.70,32.55,730,2025-12-13T17:55:55.592933,71.02
"2546967,100,8,19,D5,D4,40,CF,69,B2,41",2546967,2309886,37,-49.0,-41.8000,-49.0172,-49.0,21.70,32.55,723,2025-12-13T17:55:56.315933,71.02
"2547696,100,8,9E,0B,FC,40,4F,D2,B4,41",2547696,2310609,37,-49.0,-41.8000,-49.0086,-49.0,21.70,32.55,736,2025-12-13T17:55:57.051933,71.02
"2548425,100,8,B8,5D,FB,40,FE,F5,B6,41",2548425,2311345,37,-50.0,-42.8667,-49.5043,-49.2,21.70,32.55,733,2025-12-13T17:55:57.784933,70.02
"2549155,100,8,F0,E5,D2,40,A9,88,B9,41",2549155,2312078,37,-49.0,-41.8000,-49.2521,-49.2,21.70,32.55,730,2025-12-13T17:55:58.514933,71.02
"2549884,100,8,F9,7D,92,40,77,2D,BC,41",2549884,2312808,37,-49.0,-41.8000,-49.1261,-49.2,21.70,32.55,716,2025-12-13T17:55:59.230933,71.02
"2550613,100,8,BE,5E,3E,40,83,7D,BE,41",2550613,2313524,37,-50.0,-42.8667,-49.5630,-49.5,21.70,32.55,735,2025-12-13T17:55:59.965933,70.02
"2551343,100,8,56,9C,01,40,27,3B,C1,41",2551343,2314259,37,-49.0,-41.8000,-49.2815,-49.2,21.70,32.55,733,2025-12-13T17:56:00.698933,71.02
"2552072,100,8,17,DA,14,40,72,9B,C3,41",2552072,2314992,37,-49.0,-41.8000,-49.1408,-49.2,21.70,32.55,722,2025-12-13T17:56:01.420933,71.02
"2552803,100,8,72,28,75,40,15,66,C6,41",2552803,2315714,37,-49.0,-41.8000,-49.0704,-49.2,21.70,32.55,740,2025-12-13T17:56:02.160933,71.02
"2553533,100,8,EB,54,BC,40,BA,32,C9,41",2553533,2316454,37,-49.0,-41.8000,-49.0352,-49.0,21.70,32.55,719,2025-12-13T17:56:02.879933,71.02
"2554261,100,8,AD,2C,EB,40,EE,97,CB,41",2554261,2317173,37,-49.0,-41.8000,-49.0176,-49.0,21.70,32.55,733,2025-12-13T17:56:03.612933,71.02
"2554991,100,8,D1,F5,FF,40,FF,5E,CE,41",2554991,2317906,37,-49.0,-41.8000,-49.0088,-49.0,21.70,32.55,729,2025-12-13T17:56:04.341933,71.02
"2555720,100,8,46,9D,E7,40,13,1E,D1,41",2555720,2318635,37,-49.0,-41.8000,-49.0044,-49.0,21.70,32.55,720,2025-12-13T17:56:05.061933,71.02
"2556449,100,8,BC,01,B7,40,BE,6F,D3,41",2556449,2319355,37,-50.0,-42.8667,-49.5022,-49.2,21.70,32.55,737,2025-12-13T17:56:05.798933,70.02
"2557179,100,8,9B,1B,6B,40,E4,16,D6,41",2557179,2320092,37,-50.0,-42.8667,-49.7511,-49.5,21.70,32.55,728,2025-12-13T17:56:06.526933,70.02
"2557908,100,8,5A,B2,18,40,14,4F,D8,41",2557908,2320820,37,-49.0,-41.8000,-49.3755,-49.5,21.70,32.55,734,2025-12-13T17:56:07.260933,71.02
"2558638,100,8,AC,5A,03,40,D5,D2,DA,41",2558638,2321554,37,-50.0,-42.8667,-49.6878,-49.8,21.70,32.55,732,2025-12-13T17:56:07.992933,70.02
"2559367,100,8,19,BC,46,40,FC,3E,DD,41",2559367,2322286,37,-50.0,-42.8667,-49.8439,-49.8,21.70,32.55,724,2025-12-13T17:56:08.716933,70.02
