payload,time_since_boot_ms,time_since_transmission_init_ms,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp,snr_db
"2578911,100,8,F9,91,06,40,3B,04,E5,41",2578911,2341239,37,-45.0,-37.5333,-45.1992,-45.5,43.40,48.83,727,2025-12-13T17:56:28.310921,75.02
"2579641,100,8,54,18,12,40,0F,05,E3,41",2579641,2341966,37,-45.0,-37.5333,-45.0996,-45.2,43.40,48.83,727,2025-12-13T17:56:29.037921,75.02
"2580370,100,8,FB,68,6F,40,01,E4,E0,41",2580370,2342693,37,-45.0,-37.5333,-45.0498,-45.0,43.40,48.83,730,2025-12-13T17:56:29.767921,75.02
"2581099,100,8,50,F1,AF,40,DF,F7,DE,41",2581099,2343423,37,-45.0,-37.5333,-45.0249,-45.0,43.40,48.83,729,2025-12-13T17:56:30.496921,75.02
"2581829,100,8,02,2E,E9,40,1A,9F,DC,41",2581829,2344152,37,-45.0,-37.5333,-45.0125,-45.0,43.40,48.83,733,2025-12-13T17:56:31.229921,75.02
"2582559,100,8,54,7B,FF,40,75,87,DA,41",2582559,2344885,37,-45.0,-37.5333,-45.0062,-45.0,43.40,48.83,724,2025-12-13T17:56:31.953921,75.02
"2583288,100,8,29,72,EF,40,1A,01,D8,41",2583288,2345609,37,-46.0,-38.6000,-45.5031,-45.2,43.40,48.83,726,2025-12-13T17:56:32.679921,74.02
"2584016,100,8,A3,0B,BA,40,AE,66,D5,41",2584016,2346335,37,-46.0,-38.6000,-45.7516,-45.5,43.40,48.83,732,2025-12-13T17:56:33.411921,74.02
"2584745,100,8,DC,52,81,40,F6,1D,D3,41",2584745,2347067,37,-45.0,-37.5333,-45.3758,-45.5,43.40,48.83,733,2025-12-13T17:56:34.144921,75.02
"2585475,100,8,BA,DE,1B,40,FF,66,D0,41",2585475,2347800,37,-44.0,-36.4667,-44.6879,-45.2,43.40,48.83,724,2025-12-13T17:56:34.868921,76.02
"2586204,100,8,1D,49,02,40,7E,A5,CD,41",2586204,2348524,37,-45.0,-37.5333,-44.8439,-45.0,43.40,48.83,728,2025-12-13T17:56:35.596921,75.02
"2586933,100,8,94,19,34,40,02,43,CB,41",2586933,2349252,37,-45.0,-37.5333,-44.9220,-44.8,43.40,48.83,723,2025-12-13T17:56:36.319921,75.02
"2587663,100,8,32,DB,94,40,22,77,C8,41",2587663,2349975,37,-45.0,-37.5333,-44.9610,-44.8,43.40,48.83,746,2025-12-13T17:56:37.065921,75.02
"2588392,100,8,52,A4,CC,40,EE,10,C6,41",2588392,2350721,37,-44.0,-36.4667,-44.4805,-44.8,43.40,48.83,720,2025-12-13T17:56:37.785921,76.02
"2589122,100,8,33,E5,F8,40,C4,46,C3,41",2589122,2351441,37,-45.0,-37.5333,-44.7402,-44.8,43.40,48.83,729,2025-12-13T17:56:38.514921,75.02
"2589852,100,8,02,57,FB,40,86,82,C0,41",2589852,2352170,37,-45.0,-37.5333,-44.8701,-44.8,43.40,48.83,724,2025-12-13T17:56:39.238921,75.02
"2590581,100,8,DB,B3,DA,40,CD,2A,BE,41",2590581,2352894,37,-45.0,-37.5333,-44.9351,-44.8,43.40,48.83,725,2025-12-13T17:56:39.963921,75.02
"2591310,100,8,8A,F6,9B,40,BB,7A,BB,41",2591310,2353619,37,-45.0,-37.5333,-44.9675,-45.0,43.40,48.83,741,2025-12-13T17:56:40.704921,75.02
"2592039,100,8,8D,3E,3E,40,5B,DA,B8,41",2592039,2354360,37,-45.0,-37.5333,-44.9838,-45.0,43.40,48.83,718,2025-12-13T17:56:41.422921,75.02
"2592768,100,8,2F,00,05,40,07,A9,B6,41",2592768,2355078,37,-45.0,-37.5333,-44.9919,-45.0,43.40,48.83,733,2025-12-13T17:56:42.155921,75.02
"2593498,100,8,E4,ED,14,40,7A,2E,B4,41",2593498,2355811,37,-45.0,-37.5333,-44.9959,-45.0,43.40,48.83,727,2025-12-13T17:56:42.882921,75.02
"2594227,100,8,9D,07,64,40,3E,22,B2,41",2594227,2356538,37,-45.0,-37.5333,-44.9980,-45.0,43.40,48.83,738,2025-12-13T17:56:43.620921,75.02
"2594957,100,8,DA,1D,B3,40,39,D8,AF,41",2594957,2357276,37,-45.0,-37.5333,-44.9990,-45.0,43.40,48.83,719,2025-12-13T17:56:44.339921,75.02
"2595686,100,8,3E,3A,EB,40,7E,AC,AD,41",2595686,2357995,37,-44.0,-36.4667,-44.4995,-44.8,43.40,48.83,727,2025-12-13T17:56:45.066921,76.02
"2596415,100,8,41,C3,FF,40,53,EA,AB,41",2596415,2358722,37,-45.0,-37.5333,-44.7497,-44.8,43.40,48.83,730,2025-12-13T17:56:45.796921,75.02
"2597146,100,8,CA,96,ED,40,F2,FD,A9,41",2597146,2359452,37,-45.0,-37.5333,-44.8749,-44.8,43.40,48.83,742,2025-12-13T17:56:46.538921,75.02
"2597876,100,8,8B,EC,B6,40,30,37,A8,41",2597876,2360194,37,-45.0,-37.5333,-44.9374,-44.8,43.40,48.83,724,2025-12-13T17:56:47.262921,75.02
"2598604,100,8,9B,90,7C,40,0A,D1,A6,41",2598604,2360918,37,-45.0,-37.5333,-44.9687,-45.0,43.40,48.83,726,2025-12-13T17:56:47.988921,75.02
"2599334,100,8,F4,9C,18,40,ED,55,A5,41",2599334,2361644,37,-45.0,-37.5333,-44.9844,-45.0,43.40,48.83,724,2025-12-13T17:56:48.712921,75.02
"2600063,100,8,D1,62,03,40,46,06,A4,41",2600063,2362368,37,-45.0,-37.5333,-44.9922,-45.0,43.40,48.83,726,2025-12-13T17:56:49.438921,75.02
"2600792,100,8,B5,99,38,40,6C,0A,A3,41",2600792,2363094,37,-45.0,-37.5333,-44.9961,-45.0,43.40,48.83,739,2025-12-13T17:56:50.177921,75.02
"2601522,100,8,8A,11,98,40,B0,0F,A2,41",2601522,2363833,37,-45.0,-37.5333,-44.9980,-45.0,43.40,48.83,729,2025-12-13T17:56:50.906921,75.02
"2602251,100,8,67,79,CF,40,98,5E,A1,41",2602251,2364562,37,-45.0,-37.5333,-44.9990,-45.0,43.40,48.83,733,2025-12-13T17:56:51.639921,75.02
"2602981,100,8,4D,10,FA,40,02,BD,A0,41",2602981,2365295,37,-45.0,-37.5333,-44.9995,-45.0,43.40,48.83,723,2025-12-13T17:56:52.362921,75.02
"2603710,100,8,76,4B,FA,40,A6,4C,A0,41",2603710,2366018,37,-45.0,-37.5333,-44.9998,-45.0,43.40,48.83,721,2025-12-13T17:56:53.083921,75.02
"2604440,100,8,87,1D,D8,40,F3,13,A0,41",2604440,2366739,37,-45.0,-37.5333,-44.9999,-45.0,43.40,48.83,738,2025-12-13T17:56:53.821921,75.02
"2605169,100,8,88,BD,98,40,4B,00,A0,41",2605169,2367477,37,-45.0,-37.5333,-44.9999,-45.0,43.40,48.83,731,2025-12-13T17:56:54.552921,75.02
"2605897,100,8,36,8F,39,40,CB,1E,A0,41",2605897,2368208,37,-45.0,-37.5333,-45.0000,-45.0,43.40,48.83,723,2025-12-13T17:56:55.275921,75.02
"2606626,100,8,86,A4,03,40,BF,60,A0,41",2606626,2368931,37,-45.0,-37.5333,-45.0000,-45.0,43.40,48.83,735,2025-12-13T17:56:56.010921,75.02
"2607356,100,8,FA,F4,17,40,CE,DB,A0,41",2607356,2369666,37,-44.0,-36.4667,-44.5000,-44.8,43.40,48.83,720,2025-12-13T17:56:56.730921,76.02
"2608085,100,8,A1,BF,69,40,60,6C,A1,41",2608085,2370386,37,-44.0,-36.4667,-44.2500,-44.5,43.40,48.83,734,2025-12-13T17:56:57.464921,76.02
"2608815,100,8,DB,44,B6,40,EC,41,A2,41",2608815,2371120,37,-45.0,-37.5333,-44.6250,-44.5,43.40,48.83,726,2025-12-13T17:56:58.190921,75.02
"2609544,100,8,B2,30,ED,40,CA,46,A3,41",2609544,2371846,37,-46.0,-38.6000,-45.3125,-44.8,43.40,48.83,726,2025-12-13T17:56:58.916921,74.02
"2610273,100,8,75,EF,FF,40,18,4B,A4,41",2610273,2372572,37,-45.0,-37.5333,-45.1562,-45.0,43.40,48.83,735,2025-12-13T17:56:59.651921,75.02
"2611003,100,8,F4,A4,EB,40,4B,A4,A5,41",2611003,2373307,37,-44.0,-36.4667,-44.5781,-45.0,43.40,48.83,730,2025-12-13T17:57:00.381921,76.02
"2611733,100,8,CF,C6,B3,40,92,28,A7,41",2611733,2374037,37,-45.0,-37.5333,-44.7891,-45.0,43.40,48.83,737,2025-12-13T17:57:01.118921,75.02
"2612462,100,8,04,8F,76,40,3C,96,A8,41",2612462,2374774,37,-46.0,-38.6000,-45.3945,-45.0,43.40,48.83,724,2025-12-13T17:57:01.842921,74.02
"2613191,100,8,A3,8B,15,40,52,65,AA,41",2613191,2375498,37,-44.0,-36.4667,-44.6973,-44.8,43.40,48.83,720,2025-12-13T17:57:02.562921,76.02
"2613920,100,8,9D,6B,01,40,E4,0F,AC,41",2613920,2376218,37,-45.0,-37.5333,-44.8486,-45.0,43.40,48.83,736,2025-12-13T17:57:03.298921,75.02
"2614650,100,8,08,41,3D,40,F9,21,AE,41",2614650,2376954,37,-45.0,-37.5333,-44.9243,-45.0,43.40,48.83,717,2025-12-13T17:57:04.015921,75.02
"2615379,100,8,2F,4A,9B,40,7D,54,B0,41",2615379,2377671,37,-45.0,-37.5333,-44.9622,-44.8,43.40,48.83,738,2025-12-13T17:57:04.753921,75.02
"2616108,100,8,BD,40,D2,40,60,4E,B2,41",2616108,2378409,37,-44.0,-36.4667,-44.4811,-44.8,43.40,48.83,733,2025-12-13T17:57:05.486921,76.02
"2616838,100,8,55,21,FB,40,B6,B5,B4,41",2616838,2379142,37,-43.0,-35.4000,-43.7405,-44.2,43.40,48.83,719,2025-12-13T17:57:06.205921,77.02
"2617567,100,8,C7,25,F9,40,3B,35,B7,41",2617567,2379861,37,-45.0,-37.5333,-44.3703,-44.2,43.40,48.83,729,2025-12-13T17:57:06.934921,75.02
"2618296,100,8,F4,76,D5,40,45,6A,B9,41",2618296,2380590,37,-45.0,-37.5333,-44.6851,-44.2,43.40,48.83,736,2025-12-13T17:57:07.670921,75.02
"2619027,100,8,A1,86,95,40,52,0E,BC,41",2619027,2381326,37,-45.0,-37.5333,-44.8426,-44.5,43.40,48.83,727,2025-12-13T17:57:08.397921,75.02
"2619756,100,8,51,F2,42,40,D7,5D,BE,41",2619756,2382053,37,-45.0,-37.5333,-44.9213,-45.0,43.40,48.83,726,2025-12-13T17:57:09.123921,75.02
"2620485,100,8,65,7F,02,40,04,1B,C1,41",2620485,2382779,37,-45.0,-37.5333,-44.9606,-45.0,43.40,48.83,724,2025-12-13T17:57:09.847921,75.02
"2621214,100,8,B6,2C,1B,40,D5,E0,C3,41",2621214,2383503,37,-43.0,-35.4000,-43.9803,-44.5,43.40,48.83,729,2025-12-13T17:57:10.576921,77.02
"2621943,100,8,9C,90,6F,40,7E,45,C6,41",2621943,2384232,37,-45.0,-37.5333,-44.4902,-44.5,43.40,48.83,734,2025-12-13T17:57:11.310921,75.02
"2622673,100,8,6A,65,B9,40,1F,12,C9,41",2622673,2384966,37,-45.0,-37.5333,-44.7451,-44.5,43.40,48.83,728,2025-12-13T17:57:12.038921,75.02
"2623402,100,8,CE,10,EF,40,69,DD,CB,41",2623402,2385694,37,-45.0,-37.5333,-44.8725,-44.5,43.40,48.83,729,2025-12-13T17:57:12.767921,75.02
"2624131,100,8,E2,FF,FF,40,CA,3E,CE,41",2624131,2386423,37,-46.0,-38.6000,-45.4363,-45.2,43.40,48.83,737,2025-12-13T17:57:13.504921,74.02
"2624861,100,8,38,9D,E9,40,4E,FE,D0,41",2624861,2387160,37,-44.0,-36.4667,-44.7181,-45.0,43.40,48.83,718,2025-12-13T17:57:14.222921,76.02
"2625590,100,8,A1,F6,B9,40,79,50,D3,41",2625590,2387878,37,-44.0,-36.4667,-44.3591,-44.8,43.40,48.83,733,2025-12-13T17:57:14.955921,76.02
"2626321,100,8,AF,A2,70,40,58,F8,D5,41",2626321,2388611,37,-45.0,-37.5333,-44.6795,-44.8,43.40,48.83,728,2025-12-13T17:57:15.683921,75.02
"2627051,100,8,AA,AB,12,40,B3,8E,D8,41",2627051,2389339,37,-45.0,-37.5333,-44.8398,-44.5,43.40,48.83,732,2025-12-13T17:57:16.415921,75.02
"2627779,100,8,D9,4F,02,40,07,B6,DA,41",2627779,2390071,37,-46.0,-38.6000,-45.4199,-45.0,43.40,48.83,731,2025-12-13T17:57:17.146921,74.02
"2628509,100,8,34,0E,42,40,52,23,DD,41",2628509,2390802,37,-45.0,-37.5333,-45.2099,-45.2,43.40,48.83,723,2025-12-13T17:57:17.869921,75.02
"2629238,100,8,31,84,9E,40,1C,76,DF,41",2629238,2391525,37,-45.0,-37.5333,-45.1050,-45.2,43.40,48.83,732,2025-12-13T17:57:18.601921,75.02
"2629967,100,8,87,F9,D4,40,9F,5C,E1,41",2629967,2392257,37,-45.0,-37.5333,-45.0525,-45.2,43.40,48.83,722,2025-12-13T17:57:19.323921,75.02
"2630697,100,8,FB,17,FC,40,91,76,E3,41",2630697,2392979,37,-45.0,-37.5333,-45.0262,-45.0,43.40,48.83,738,2025-12-13T17:57:20.061921,75.02
"2631426,100,8,48,E6,F7,40,14,6E,E5,41",2631426,2393717,37,-45.0,-37.5333,-45.0131,-45.0,43.40,48.83,727,2025-12-13T17:57:20.788921,75.02
"2632155,100,8,E7,C0,D2,40,60,00,E7,41",2632155,2394444,37,-45.0,-37.5333,-45.0066,-45.0,43.40,48.83,734,2025-12-13T17:57:21.522921,75.02
"2632885,100,8,C2,52,92,40,87,B1,E8,41",2632885,2395178,37,-45.0,-37.5333,-45.0033,-45.0,43.40,48.83,722,2025-12-13T17:57:22.244921,75.02
