payload,time_since_boot_ms,time_since_transmission_init_ms,payload_size_bytes,rssi,rssi_corrected,kalman_rssi,sma_rssi,energy_per_packet_min_mj,energy_per_packet_max_mj,tx_interval_ms,timestamp,snr_db
"32633638,100,8,F8,12,C2,40,7A,73,C9,41",32633638,8669409,38,-67.0,-61.0000,-67.0039,-67.0,110.70,166.05,4945,2025-12-21T00:48:51.827301,56.03
"32638587,100,8,4D,2B,02,40,9C,B1,DA,41",32638587,8674354,38,-67.0,-61.0000,-67.0020,-67.0,110.70,166.05,4949,2025-12-21T00:48:56.776301,56.03
"32643536,100,8,03,F1,A5,40,E7,36,E8,41",32643536,8679303,38,-68.0,-62.0667,-67.5010,-67.2,110.70,166.05,4948,2025-12-21T00:49:01.724301,55.03
"32648485,100,8,1A,69,FC,40,30,52,EF,41",32648485,8684251,38,-67.0,-61.0000,-67.2505,-67.2,110.70,166.05,4951,2025-12-21T00:49:06.675301,56.03
"32653434,100,8,B5,32,66,40,3C,99,EE,41",32653434,8689202,38,-67.0,-61.0000,-67.1252,-67.2,110.70,166.05,4947,2025-12-21T00:49:11.622301,56.03
"32658383,100,8,E3,09,2D,40,E0,30,E6,41",32658383,8694149,38,-68.0,-62.0667,-67.5626,-67.5,110.70,166.05,4947,2025-12-21T00:49:16.569301,55.03
"32663332,100,8,3B,E1,EB,40,A6,C5,D7,41",32663332,8699096,38,-67.0,-61.0000,-67.2813,-67.2,110.70,166.05,4954,2025-12-21T00:49:21.523301,56.03
"32668281,100,8,8B,7D,C9,40,81,36,C6,41",32668281,8704050,38,-67.0,-61.0000,-67.1407,-67.2,110.70,166.05,4947,2025-12-21T00:49:26.470301,56.03
"32673230,100,8,A2,41,05,40,73,02,B5,41",32673230,8708997,38,-67.0,-61.0000,-67.0703,-67.2,110.70,166.05,4946,2025-12-21T00:49:31.416301,56.03
"32678179,100,8,D7,DF,9D,40,5C,96,A7,41",32678179,8713943,38,-67.0,-61.0000,-67.0352,-67.0,110.70,166.05,4947,2025-12-21T00:49:36.363301,56.03
"32683128,100,8,99,44,FE,40,60,9E,A0,41",32683128,8718890,38,-67.0,-61.0000,-67.0176,-67.0,110.70,166.05,4951,2025-12-21T00:49:41.314301,56.03
"32688077,100,8,1F,C4,74,40,B4,7D,A1,41",32688077,8723841,38,-67.0,-61.0000,-67.0088,-67.0,110.70,166.05,4948,2025-12-21T00:49:46.262301,56.03
"32693026,100,8,9C,2E,23,40,DF,07,AA,41",32693026,8728789,38,-67.0,-61.0000,-67.0044,-67.0,110.70,166.05,4947,2025-12-21T00:49:51.209301,56.03
"32697975,100,8,6B,AC,E6,40,9C,89,B8,41",32697975,8733736,38,-67.0,-61.0000,-67.0022,-67.0,110.70,166.05,4955,2025-12-21T00:49:56.164301,56.03
"32702924,100,8,15,9D,D0,40,7C,1F,CA,41",32702924,8738691,38,-67.0,-61.0000,-67.0011,-67.0,110.70,166.05,4945,2025-12-21T00:50:01.109301,56.03
"32707873,100,8,AD,A9,09,40,26,49,DB,41",32707873,8743636,38,-67.0,-61.0000,-67.0005,-67.0,110.70,166.05,4948,2025-12-21T00:50:06.057301,56.03
"32712822,100,8,83,D2,95,40,CC,9B,E8,41",32712822,8748584,38,-67.0,-61.0000,-67.0003,-67.0,110.70,166.05,4952,2025-12-21T00:50:11.009301,56.03
"32717771,100,8,9D,75,FF,40,5A,70,EF,41",32717771,8753536,38,-67.0,-61.0000,-67.0001,-67.0,110.70,166.05,4944,2025-12-21T00:50:15.953301,56.03
"32722720,100,8,CC,EE,81,40,AA,6A,EE,41",32722720,8758480,38,-68.0,-62.0667,-67.5001,-67.2,110.70,166.05,4948,2025-12-21T00:50:20.901301,55.03
"32727669,100,8,ED,6E,1A,40,D6,BE,E5,41",32727669,8763428,38,-67.0,-61.0000,-67.2500,-67.2,110.70,166.05,4947,2025-12-21T00:50:25.848301,56.03
"32732618,100,8,CD,F7,E0,40,DA,26,D7,41",32732618,8768375,38,-67.0,-61.0000,-67.1250,-67.2,110.70,166.05,4949,2025-12-21T00:50:30.797301,56.03
"32737567,100,8,B6,64,D7,40,91,8A,C5,41",32737567,8773324,38,-68.0,-62.0667,-67.5625,-67.5,110.70,166.05,4951,2025-12-21T00:50:35.748301,55.03
"32742516,100,8,77,5B,0F,40,9B,6B,B4,41",32742516,8778275,38,-67.0,-61.0000,-67.2813,-67.2,110.70,166.05,4946,2025-12-21T00:50:40.694301,56.03
"32747465,100,8,97,D7,8D,40,A3,32,A7,41",32747465,8783221,38,-67.0,-61.0000,-67.1406,-67.2,110.70,166.05,4947,2025-12-21T00:50:45.641301,56.03
"32752414,100,8,00,FA,FF,40,A3,81,A0,41",32752414,8788168,38,-68.0,-62.0667,-67.5703,-67.5,110.70,166.05,4954,2025-12-21T00:50:50.595301,55.03
"32757363,100,8,E8,B1,89,40,AA,AD,A1,41",32757363,8793122,38,-67.0,-61.0000,-67.2852,-67.2,110.70,166.05,4946,2025-12-21T00:50:55.541301,56.03
"32762312,100,8,A8,DA,12,40,FD,7A,AA,41",32762312,8798068,38,-67.0,-61.0000,-67.1426,-67.2,110.70,166.05,4950,2025-12-21T00:51:00.491301,56.03
"32767261,100,8,B1,CD,DA,40,F5,28,B9,41",32767261,8803018,38,-68.0,-62.0667,-67.5713,-67.5,110.70,166.05,4946,2025-12-21T00:51:05.437301,55.03
"32772210,100,8,2A,C8,DD,40,57,CB,CA,41",32772210,8807964,38,-67.0,-61.0000,-67.2856,-67.2,110.70,166.05,4953,2025-12-21T00:51:10.390301,56.03
"32777159,100,8,B2,4C,16,40,4A,DF,DB,41",32777159,8812917,38,-67.0,-61.0000,-67.1428,-67.2,110.70,166.05,4944,2025-12-21T00:51:15.334301,56.03
"32782108,100,8,81,FD,85,40,55,FE,E8,41",32782108,8817861,38,-67.0,-61.0000,-67.0714,-67.2,110.70,166.05,4954,2025-12-21T00:51:20.288301,56.03
"32787057,100,8,D1,D0,FF,40,A9,8B,EF,41",32787057,8822815,38,-67.0,-61.0000,-67.0357,-67.0,110.70,166.05,4943,2025-12-21T00:51:25.231301,56.03
"32792006,100,8,5A,9D,91,40,50,39,EE,41",32792006,8827758,38,-67.0,-61.0000,-67.0179,-67.0,110.70,166.05,4955,2025-12-21T00:51:30.186301,56.03
"32796955,100,8,83,7F,0C,40,A6,4A,E5,41",32796955,8832713,38,-68.0,-62.0667,-67.5089,-67.2,110.70,166.05,4945,2025-12-21T00:51:35.131301,55.03
"32801904,100,8,3D,39,D4,40,F6,86,D6,41",32801904,8837658,38,-67.0,-61.0000,-67.2545,-67.2,110.70,166.05,4946,2025-12-21T00:51:40.077301,56.03
"32806853,100,8,E3,BB,E3,40,CF,DE,C4,41",32806853,8842604,38,-67.0,-61.0000,-67.1272,-67.2,110.70,166.05,4955,2025-12-21T00:51:45.032301,56.03
"32811802,100,8,D3,70,1E,40,2D,D6,B3,41",32811802,8847559,38,-67.0,-61.0000,-67.0636,-67.2,110.70,166.05,4943,2025-12-21T00:51:49.975301,56.03
"32816751,100,8,E9,A4,7C,40,4B,D1,A6,41",32816751,8852502,38,-68.0,-62.0667,-67.5318,-67.2,110.70,166.05,4947,2025-12-21T00:51:54.922301,55.03
"32821700,100,8,5C,FA,FE,40,C1,67,A0,41",32821700,8857449,38,-68.0,-62.0667,-67.7659,-67.5,110.70,166.05,4952,2025-12-21T00:51:59.874301,55.03
"32826649,100,8,D1,A2,99,40,67,E0,A1,41",32826649,8862401,38,-67.0,-61.0000,-67.3830,-67.5,110.70,166.05,4947,2025-12-21T00:52:04.821301,56.03
"32831598,100,8,FB,68,07,40,3E,F0,AA,41",32831598,8867348,38,-67.0,-61.0000,-67.1915,-67.5,110.70,166.05,4951,2025-12-21T00:52:09.772301,56.03
"32836547,100,8,58,46,CD,40,62,C9,B9,41",32836547,8872299,38,-67.0,-61.0000,-67.0957,-67.2,110.70,166.05,4944,2025-12-21T00:52:14.716301,56.03
"32841496,100,8,1E,35,E9,40,FE,76,CB,41",32841496,8877243,38,-67.0,-61.0000,-67.0479,-67.0,110.70,166.05,4948,2025-12-21T00:52:19.664301,56.03
"32846445,100,8,1E,B9,27,40,FF,73,DC,41",32846445,8882191,38,-67.0,-61.0000,-67.0239,-67.0,110.70,166.05,4952,2025-12-21T00:52:24.616301,56.03
"32851394,100,8,9F,C8,6D,40,7B,5E,E9,41",32851394,8887143,38,-67.0,-61.0000,-67.0120,-67.0,110.70,166.05,4945,2025-12-21T00:52:29.561301,56.03
"32856343,100,8,24,78,FD,40,1C,A4,EF,41",32856343,8892088,38,-67.0,-61.0000,-67.0060,-67.0,110.70,166.05,4950,2025-12-21T00:52:34.511301,56.03
"32861292,100,8,C9,B3,A1,40,31,05,EE,41",32861292,8897038,38,-67.0,-61.0000,-67.0030,-67.0,110.70,166.05,4953,2025-12-21T00:52:39.464301,56.03
"32866241,100,8,45,A0,03,40,57,D4,E4,41",32866241,8901991,38,-67.0,-61.0000,-67.0015,-67.0,110.70,166.05,4944,2025-12-21T00:52:44.408301,56.03
"32871190,100,8,93,01,C6,40,04,E6,D5,41",32871190,8906935,38,-67.0,-61.0000,-67.0007,-67.0,110.70,166.05,4952,2025-12-21T00:52:49.360301,56.03
"32876139,100,8,F5,29,EE,40,46,33,C4,41",32876139,8911887,38,-67.0,-61.0000,-67.0004,-67.0,110.70,166.05,4945,2025-12-21T00:52:54.305301,56.03
"32881088,100,8,CB,14,32,40,35,42,B3,41",32881088,8916832,38,-67.0,-61.0000,-67.0002,-67.0,110.70,166.05,4949,2025-12-21T00:52:59.254301,56.03
"32886037,100,8,04,81,5F,40,59,72,A6,41",32886037,8921781,38,-67.0,-61.0000,-67.0001,-67.0,110.70,166.05,4949,2025-12-21T00:53:04.203301,56.03
"32890986,100,8,E4,4C,FB,40,BE,50,A0,41",32890986,8926730,38,-67.0,-61.0000,-67.0000,-67.0,110.70,166.05,4950,2025-12-21T00:53:09.153301,56.03
"32895935,100,8,AE,C1,A9,40,E7,15,A2,41",32895935,8931680,38,-67.0,-61.0000,-67.0000,-67.0,110.70,166.05,4953,2025-12-21T00:53:14.106301,56.03
"32900884,100,8,38,2C,01,40,9A,67,AB,41",32900884,8936633,38,-67.0,-61.0000,-67.0000,-67.0,110.70,166.05,4942,2025-12-21T00:53:19.048301,56.03
"32905833,100,8,B1,66,A3,40,49,24,C8,41",32905833,8941575,38,-67.0,-61.0000,-67.0000,-67.0,110.70,166.05,4949,2025-12-21T00:53:23.997301,56.03
"32910782,100,8,72,91,F2,40,65,22,CC,41",32910782,8946524,38,-67.0,-61.0000,-67.0000,-67.0,110.70,166.05,4947,2025-12-21T00:53:28.944301,56.03
"32915731,100,8,2B,0A,30,40,D8,AF,DC,41",32915731,8951471,38,-67.0,-61.0000,-67.0000,-67.0,110.70,166.05,4949,2025-12-21T00:53:33.893301,56.03
"32920680,100,8,E4,28,62,40,C3,84,E9,41",32920680,8956420,38,-67.0,-61.0000,-67.0000,-67.0,110.70,166.05,4951,2025-12-21T00:53:38.844301,56.03
"32925629,100,8,E3,C2,FB,40,34,AD,EF,41",32925629,8961371,38,-67.0,-61.0000,-67.0000,-67.0,110.70,166.05,4945,2025-12-21T00:53:43.789301,56.03
"32930578,100,8,FF,3B,A8,40,49,EF,ED,41",32930578,8966316,38,-67.0,-61.0000,-67.0000,-67.0,110.70,166.05,4952,2025-12-21T00:53:48.741301,56.03
"32935527,100,8,CD,88,01,40,CB,A3,E4,41",32935527,8971268,38,-68.0,-62.0667,-67.5000,-67.2,110.70,166.05,4946,2025-12-21T00:53:53.687301,55.03
"32940476,100,8,3D,EA,BF,40,80,A4,D5,41",32940476,8976214,38,-67.0,-61.0000,-67.2500,-67.2,110.70,166.05,4947,2025-12-21T00:53:58.634301,56.03
"32945425,100,8,18,C7,F1,40,D4,ED,C3,41",32945425,8981161,38,-67.0,-61.0000,-67.1250,-67.2,110.70,166.05,4947,2025-12-21T00:54:03.581301,56.03
"32950374,100,8,67,37,3B,40,A9,06,B3,41",32950374,8986108,38,-67.0,-61.0000,-67.0625,-67.2,110.70,166.05,4953,2025-12-21T00:54:08.534301,56.03
